,PT_NDMI_0,PT_NDMI_1,PT_NDMI_2,PT_NDMI_3,PT_NDMI_4,PT_NDMI_5,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_0,PT_NDVI_1,PT_NDVI_2,PT_NDVI_3,PT_NDVI_4,PT_NDVI_5,area,LT_mag,NDVI_slope,NDVI_intercept,NDVI_rvalue,NDVI_pvalue,NDMI_slope,NDMI_intercept,NDMI_rvalue,NDMI_pvalue,NBR_slope,NBR_intercept,NBR_rvalue,NBR_pvalue,label
28065,0.03,-0.09,-0.07,-0.03,0.02,0.01,0.35,0.2,0.23,0.27,0.27,0.3,0.38,0.4,0.44,0.43,0.22,0.48,179011.62,349.88,-0.00600000000000001,0.412,-0.09356742923277096,0.8810403112957422,0.029000000000000005,-0.11900000000000002,0.9519716382329888,0.012543732457465508,0.024,0.182,0.970142500145332,0.006165373138837158,2.0
9454,0.13,0.02,0.04,0.05,0.01,0.08,0.43,0.18,0.27,0.32,0.28,0.38,0.4,0.23,0.4,0.47,0.44,0.48,22513.43,264.75,0.053999999999999986,0.24200000000000005,0.8360295150005539,0.07771438366452457,0.009000000000000001,0.013000000000000005,0.5196152422706631,0.369517228393832,0.041000000000000016,0.163,0.8838177577964151,0.04670102280807984,1.0
59368,-0.12,-0.05,0.06,0.16,0.22,0.19,0.04,0.13,0.27,0.41,0.49,0.45,0.34,0.37,0.5,0.55,0.48,0.57,24094.94,651.0,0.037999999999999985,0.38,0.7674027721359182,0.12986011534005976,0.06400000000000003,-0.07600000000000004,0.9150329851209532,0.029349145643648406,0.08600000000000001,0.09199999999999996,0.9167630803291248,0.028464911442762773,2.0
39069,0.12,0.12,-0.03,0.11,0.13,0.12,0.35,0.46,0.27,0.43,0.45,0.45,0.33,0.54,0.43,0.58,0.55,0.52,16342.15,331.0,0.008000000000000002,0.4999999999999999,0.22256595362986292,0.7189774901460658,0.016,0.042,0.3750457847507963,0.5339205010595064,0.015999999999999997,0.3640000000000001,0.3157348151855433,0.604776790973824,2.0
21778,-0.13,-0.08,-0.05,-0.04,-0.02,-0.03,0.15,0.18,0.19,0.24,0.26,0.24,0.32,0.33,0.41,0.44,0.42,0.38,81278.55,447.49,0.011000000000000001,0.363,0.4065716990250151,0.4969748529131756,0.013,-0.083,0.8928436656664788,0.04142418491277164,0.019000000000000003,0.16499999999999998,0.8600895874039262,0.061486244955318,2.0
32735,0.03,0.03,0.1,0.17,0.1,0.23,0.24,0.27,0.44,0.44,0.39,0.57,0.3,0.41,0.57,0.41,0.35,0.63,207376.08,376.9,0.02200000000000001,0.4079999999999999,0.2910908682137299,0.6346743534271343,0.040000000000000015,0.0059999999999999784,0.8283153665625823,0.0831606833154371,0.05499999999999999,0.257,0.8050025680288172,0.10028772469330237,2.0
47292,-0.02,-0.04,0.03,0.06,0.04,0.08,0.13,0.18,0.28,0.27,0.3,0.37,0.19,0.41,0.46,0.28,0.44,0.53,142006044.77,668.75,0.02200000000000001,0.358,0.37886012467506,0.5294221937040066,0.025,-0.041000000000000016,0.8667190566019205,0.057227823639753574,0.04,0.15999999999999998,0.9274777915203366,0.023187756523474462,1.0
20356,0.05,-0.02,0.02,-0.04,0.03,-0.02,0.24,0.2,0.28,0.2,0.27,0.24,0.23,0.36,0.4,0.29,0.24,0.31,83026.45,429.34,-0.026,0.39799999999999996,-0.6625413488689131,0.22302668751632584,0.0009999999999999992,-0.008999999999999998,0.05330017908890256,0.9321682504756934,0.006999999999999996,0.217,0.29371347540384096,0.6314810859150329,1.0
6016,0.08,0.08,0.1,0.12,0.17,0.25,0.24,0.31,0.35,0.37,0.43,0.51,0.25,0.39,0.43,0.47,0.5,0.5,40328.99,416.89,0.029,0.371,0.9623988018199592,0.008703052822535445,0.041000000000000016,0.020999999999999963,0.952715795297355,0.012254723173754195,0.048000000000000015,0.24999999999999994,0.9733285267845752,0.005207858944662804,2.0
1668,0.07,0.07,-0.05,-0.08,-0.09,-0.04,0.31,0.24,0.1,0.11,0.12,0.16,0.37,0.1,0.15,0.25,0.31,0.34,43275.67,460.12,0.064,0.038000000000000034,0.9851985148913268,0.00215687617366712,-0.026,0.04000000000000002,-0.6443860762255926,0.2405238013603245,-0.014,0.188,-0.3865103412619629,0.5204231286563719,1.0
24454,0.31,0.06,0.13,0.19,0.11,0.2,0.59,0.38,0.44,0.51,0.35,0.55,0.44,0.49,0.52,0.6,0.4,0.65,54657.85,345.22,0.02000000000000001,0.4719999999999999,0.32495633692564146,0.5936543865215002,0.026,0.05999999999999998,0.7081551239136963,0.18074697410577412,0.02500000000000001,0.3710000000000001,0.4681286789207114,0.4265083183367255,2.0
49701,0.0,-0.27,-0.21,-0.09,0.02,0.05,0.24,-0.21,-0.09,0.11,0.21,0.24,0.4,0.15,0.23,0.36,0.46,0.49,4781.87,899.0,0.091,0.06499999999999995,0.9842584128691492,0.00236525788710433,0.08700000000000002,-0.361,0.9850810197057984,0.0021825705601789397,0.12000000000000002,-0.3080000000000001,0.9717953225876056,0.005661996836239274,1.0
17675,0.1,-0.01,0.03,0.05,0.01,0.04,0.38,0.25,0.29,0.35,0.29,0.34,0.37,0.33,0.34,0.42,0.34,0.4,28508.96,313.71,0.014000000000000002,0.32399999999999995,0.5400617248673218,0.3474391926546809,0.008000000000000002,-6.938893903907227e-18,0.5252257314388903,0.3634260695739039,0.018000000000000006,0.25,0.6943650748294138,0.1932638106652128,1.0
44436,0.02,0.02,0.1,0.17,0.26,0.2,0.33,0.32,0.41,0.48,0.47,0.49,0.46,0.35,0.56,0.59,0.22,0.56,646990.26,409.02,0.008000000000000009,0.4320000000000001,0.07751297542585465,0.9014063321921909,0.052000000000000005,-0.006000000000000033,0.8865926413116155,0.045057437223500994,0.04,0.314,0.8917559241354197,0.042049413101422746,2.0
52780,-0.1,0.04,0.15,0.18,0.31,0.18,0.19,0.34,0.51,0.43,0.53,0.49,0.39,0.36,0.37,0.48,0.17,0.5,19711.5,330.52,0.008000000000000005,0.35200000000000004,0.096364562184642,0.8774949879649996,0.044000000000000004,0.03999999999999998,0.7225748039871482,0.16791857672014496,0.031999999999999994,0.364,0.6587095756740945,0.2266892458557462,1.0
679,0.13,-0.02,0.17,0.04,0.11,0.1,0.25,0.17,0.43,0.29,0.37,0.37,0.16,0.38,0.51,0.39,0.35,0.39,4574.43,914.56,-0.014000000000000002,0.4460000000000001,-0.36004114991154784,0.5516875792721679,0.018000000000000002,0.025999999999999995,0.3927922024247863,0.5130569983657802,0.034,0.224,0.5354496700964052,0.35239008255933096,1.0
46383,0.03,0.11,0.05,0.1,0.12,0.21,0.33,0.41,0.35,0.41,0.44,0.53,0.44,0.52,0.48,0.56,0.58,0.61,297585.02,450.6,0.027999999999999997,0.4660000000000001,0.8682431421244592,0.05626247144187015,0.027,0.037000000000000005,0.7353918594488384,0.15674793181971722,0.033000000000000015,0.3289999999999999,0.7938566201357355,0.1088130453364882,2.0
43261,-0.05,0.03,0.14,0.13,0.07,0.25,0.23,0.32,0.45,0.45,0.39,0.41,0.37,0.5,0.56,0.54,0.54,0.16,116183.12,397.46,-0.06999999999999999,0.67,-0.6544628930059201,0.2307675047684048,0.037000000000000005,0.013000000000000041,0.7002353267966297,0.1879064621873852,0.011999999999999995,0.3680000000000001,0.3535533905932736,0.5594043441634876,2.0
29631,-0.05,-0.08,-0.04,-0.09,-0.05,-0.05,0.23,0.19,0.25,0.21,0.27,0.27,0.38,0.32,0.37,0.38,0.43,0.47,42145.15,445.49,0.036000000000000004,0.28600000000000003,0.9863939238321436,0.001901274660196368,0.005,-0.077,0.3646624787447364,0.5462033995328519,0.018000000000000006,0.184,0.7833494518006404,0.11703903553951145,2.0
12532,0.04,0.04,0.09,0.11,0.13,0.22,0.28,0.31,0.37,0.42,0.49,0.54,0.39,0.46,0.51,0.51,0.6,0.69,312776.82,423.06,0.05499999999999999,0.3890000000000001,0.9528185269284509,0.012214998390532831,0.040000000000000015,-0.002000000000000029,0.9567297464698798,0.010734429548184774,0.05800000000000001,0.25199999999999995,0.9988130559615216,4.907969838066857e-05,2.0
28921,0.11,0.11,0.16,0.14,0.12,0.1,0.41,0.43,0.43,0.47,0.43,0.43,0.41,0.48,0.44,0.53,0.54,0.45,158487.17,349.76,0.0040000000000000105,0.47600000000000003,0.13900960937138346,0.8235791562621949,-0.006,0.14400000000000002,-0.3939192985791676,0.511737620772735,0.0,0.43799999999999994,0.0,1.0,2.0
40068,-0.09,-0.05,-0.04,0.09,0.02,-0.06,0.19,0.16,0.23,0.36,0.33,0.23,0.37,0.26,0.44,0.41,0.49,0.43,246985.4,463.96,0.039,0.289,0.7106195041520287,0.17853543352256415,0.0040000000000000036,-0.020000000000000004,0.10037712264569916,0.8724108200847092,0.02400000000000001,0.19,0.4646418555974199,0.4304354698018192,2.0
21066,-0.02,0.13,0.13,0.15,0.1,0.12,0.26,0.45,0.45,0.43,0.44,0.45,0.44,0.59,0.59,0.43,0.57,0.56,24080.72,390.05,-0.007999999999999985,0.5719999999999998,-0.1881441736767191,0.7618682883798666,-0.005000000000000003,0.141,-0.4351941398892448,0.4639183259980471,-0.0010000000000000009,0.4470000000000001,-0.17677669529663684,0.776098765203267,1.0
38099,0.07,0.01,-0.16,0.01,0.03,0.05,0.35,0.34,-0.05,0.24,0.27,0.33,0.38,0.45,0.22,0.48,0.33,0.49,11347.36,454.14,0.019,0.337,0.25827044271784244,0.6748531429051172,0.027000000000000003,-0.093,0.5059338900722066,0.3844721792178596,0.03,0.13600000000000004,0.2968696849978797,0.6276416781456358,1.0
13897,-0.09,-0.1,0.01,0.12,0.02,-0.04,0.04,0.09,0.23,0.39,0.29,0.25,0.27,0.34,0.33,0.33,0.55,0.47,8749.65,596.5,0.048,0.26,0.7522069689686669,0.1424384962817215,0.013000000000000005,-0.03700000000000002,0.2526296741593534,0.6817968977315784,0.038,0.136,0.5531113842526028,0.3335256622865142,1.0
25661,0.06,0.08,-0.0,-0.04,-0.01,-0.03,0.39,0.39,0.31,0.27,0.33,0.29,0.47,0.49,0.41,0.43,0.49,0.45,9645.6,363.71,5.551115123125783e-18,0.45399999999999996,2.4532694666933976e-16,0.9999999999999996,-0.023000000000000003,0.069,-0.7666666666666668,0.13046145278455168,-0.018000000000000006,0.37200000000000005,-0.6181225377691008,0.2664568255627989,2.0
3073,-0.01,0.09,0.04,0.03,0.06,0.13,0.16,0.23,0.23,0.23,0.26,0.38,0.27,0.3,0.31,0.29,0.3,0.43,4546.17,543.78,0.025,0.25099999999999995,0.6749365589450487,0.2112930059539868,0.010000000000000002,0.03999999999999999,0.3892494720807616,0.5172086024784389,0.032999999999999995,0.16700000000000004,0.8022574532384199,0.10236780846651117,1.0
19426,0.02,-0.1,-0.02,-0.07,-0.1,-0.14,0.2,0.22,0.27,0.22,0.17,0.13,0.31,0.41,0.36,0.44,0.38,0.34,14273.35,259.0,-0.01199999999999999,0.42200000000000004,-0.4773343705054377,0.4161797128123929,-0.016000000000000004,-0.037999999999999985,-0.5685352436149612,0.3172667861140774,-0.028000000000000004,0.28600000000000003,-0.8263938705413374,0.08453484500578637,1.0
32289,-0.03,0.02,-0.02,0.12,0.07,0.23,0.24,0.33,0.3,0.44,0.35,0.59,0.38,0.47,0.49,0.53,0.41,0.67,12767.98,382.28,0.032000000000000015,0.418,0.5196558419693048,0.3694730623923116,0.051,-0.06900000000000002,0.8303942515079411,0.08168179366248357,0.05699999999999999,0.231,0.7680294792817209,0.1293487980064813,2.0
56665,0.03,-0.02,0.13,0.15,0.01,0.14,0.22,0.09,0.31,0.42,0.24,0.42,0.42,0.29,0.47,0.6,0.38,0.57,166648.64,598.23,0.047,0.3209999999999999,0.5738538913439677,0.3117083151508935,0.020000000000000004,0.021999999999999992,0.39314056698537575,0.5126491292966252,0.059000000000000004,0.11900000000000001,0.6744729409247848,0.21172869676509626,2.0
17583,0.11,0.02,0.03,0.07,0.01,0.09,0.37,0.27,0.28,0.35,0.26,0.38,0.41,0.38,0.4,0.44,0.29,0.43,46776.55,407.09,-0.0010000000000000065,0.391,-0.026462806201248325,0.9663104415733996,0.012,0.007999999999999993,0.552344770738994,0.3343390921046273,0.02,0.248,0.5902813361009553,0.29470104944482745,1.0
1105,0.02,0.07,0.14,0.15,0.12,-0.06,0.18,0.28,0.34,0.38,0.38,-0.0,0.29,0.36,0.43,0.43,0.41,0.15,16446.42,486.59,-0.044,0.488,-0.5863019699779287,0.2987982130821402,-0.028000000000000004,0.168,-0.5136101867729371,0.37606375425298055,-0.052000000000000005,0.43200000000000005,-0.5150787536377128,0.3744602124779117,1.0
11769,0.11,0.19,0.26,0.17,0.24,0.3,0.35,0.47,0.59,0.51,0.58,0.61,0.37,0.57,0.61,0.49,0.63,0.67,89386.38,372.58,0.02200000000000002,0.5279999999999999,0.5084751798731271,0.3816835963963597,0.02,0.172,0.6008417681261096,0.2838999004590845,0.027000000000000003,0.4709999999999999,0.7195524177001854,0.17058488535989952,1.0
18448,0.15,0.11,0.16,0.14,0.17,0.19,0.43,0.4,0.46,0.42,0.49,0.52,0.45,0.47,0.51,0.41,0.54,0.53,10147.1,344.36,0.015000000000000013,0.447,0.4466185006315604,0.4508626743945797,0.017,0.10300000000000001,0.8814089405208614,0.04814281194407771,0.027,0.377,0.8678128678198537,0.0565344834378712,1.0
54992,-0.12,0.05,0.06,0.06,0.04,0.12,0.11,0.27,0.27,0.27,0.27,0.37,0.31,0.44,0.38,0.49,0.5,0.5,34547.62,384.58,0.024,0.39,0.7276068751089988,0.16350637416076771,0.012,0.02999999999999998,0.6060915267313265,0.2785700129195845,0.02,0.23000000000000004,0.7071067811865476,0.18169011381620911,2.0
36890,0.05,0.11,0.14,0.19,0.28,0.28,0.34,0.43,0.46,0.52,0.63,0.62,0.43,0.53,0.55,0.62,0.66,0.65,447636.46,441.3,0.035,0.4970000000000001,0.9394492224162831,0.01772266844494713,0.04800000000000002,0.055999999999999966,0.9677734062546144,0.0069110636070573005,0.055000000000000014,0.36700000000000005,0.9562686958284914,0.010905685855026293,2.0
23263,-0.22,-0.04,-0.14,0.06,0.02,0.02,-0.12,0.11,0.03,0.31,0.28,0.3,0.18,0.19,0.39,0.25,0.42,0.5,8136.72,830.0,0.06499999999999999,0.15500000000000005,0.8087179779143391,0.09749316821611216,0.028000000000000004,-0.10000000000000002,0.5677749739576688,0.3180633785082942,0.063,0.017000000000000015,0.7795024085267209,0.12009549491605645,1.0
41893,0.2,0.13,0.04,0.06,0.06,0.08,0.54,0.47,0.35,0.32,0.38,0.38,0.54,0.5,0.47,0.36,0.49,0.46,37322.68,306.43,-0.005999999999999995,0.474,-0.1695700256832663,0.7851359270269613,-0.008000000000000002,0.09800000000000003,-0.36822984715932944,0.5419772408519244,-0.01499999999999999,0.425,-0.4225771273642581,0.4784301701103347,2.0
22234,0.11,0.06,0.14,0.17,0.24,0.27,0.35,0.28,0.45,0.5,0.57,0.61,0.29,0.34,0.49,0.6,0.62,0.7,22888.4,323.62,0.08499999999999999,0.29500000000000004,0.9649127945213122,0.007847982327015494,0.052000000000000005,0.01999999999999996,0.9876583293168624,0.0016428169131920006,0.078,0.24799999999999994,0.958083482250884,0.010236748775561218,2.0
20430,-0.0,0.01,0.02,0.11,0.05,0.01,0.23,0.26,0.28,0.34,0.34,0.28,0.32,0.35,0.39,0.29,0.42,0.32,785348.07,346.26,-0.002999999999999997,0.363,-0.0907841299003203,0.8845690300432909,0.003,0.031,0.11180339887498948,0.8579446176050993,0.010000000000000005,0.27,0.4225771273642584,0.4784301701103344,1.0
41466,0.05,-0.02,-0.23,-0.08,-0.08,-0.03,0.41,0.31,-0.01,0.16,0.18,0.25,0.39,0.39,0.24,0.29,0.35,0.31,6999.52,523.12,-0.0050000000000000044,0.331,-0.13803940759355826,0.8248025459692327,0.013000000000000005,-0.12700000000000006,0.2444576596944955,0.6918752982881171,0.007000000000000001,0.15699999999999995,0.09169344048589308,0.8834160888966933,1.0
1020,0.07,-0.13,-0.1,-0.09,0.0,-0.01,0.17,-0.01,0.05,0.09,0.24,0.21,0.17,0.22,0.31,0.34,0.36,0.38,372222.76,709.14,0.037000000000000005,0.211,0.9343911037107948,0.01997363609563831,0.034,-0.168,0.9315942613970248,0.021255216572766737,0.063,-0.07300000000000001,0.9378988513262766,0.01840330816359721,1.0
53263,0.08,-0.1,-0.09,-0.02,-0.05,-0.05,0.39,0.06,0.1,0.2,0.17,0.15,0.53,0.35,0.34,0.37,0.39,0.38,13166.36,687.79,0.011000000000000005,0.333,0.8387421368293259,0.07582649117357942,0.014000000000000002,-0.104,0.6767155423319646,0.209623510112468,0.025,0.061,0.7065417736802768,0.1821990024150079,1.0
59186,-0.05,0.02,0.14,0.05,0.09,0.08,0.1,0.21,0.33,0.28,0.33,0.34,0.37,0.45,0.4,0.47,0.41,0.5,1385438.21,554.55,0.010999999999999994,0.413,0.4181572566983378,0.4835363481564214,0.0069999999999999975,0.05500000000000002,0.24565184222025865,0.6904011785732277,0.02600000000000001,0.22000000000000006,0.7543365091413573,0.14065517504098465,1.0
9462,0.06,0.14,0.18,0.2,0.18,0.19,0.32,0.41,0.47,0.51,0.49,0.54,0.35,0.36,0.53,0.57,0.46,0.61,326758.98,471.98,0.043,0.377,0.6892583559103141,0.1979587978790378,0.009999999999999998,0.14800000000000002,0.6933752452815364,0.19417134561205845,0.02800000000000001,0.3999999999999999,0.9074852129730302,0.033306589390727864,2.0
14210,0.02,0.04,0.2,0.24,0.22,0.17,0.15,0.21,0.46,0.53,0.45,0.48,0.38,0.51,0.35,0.44,0.3,0.59,6950.59,585.83,0.010999999999999994,0.405,0.1482162152999812,0.8119784974393961,0.028,0.09,0.5586608191273356,0.3276522052881549,0.053000000000000005,0.267,0.6724502293931846,0.21363248586044167,1.0
13932,0.06,0.21,0.12,0.16,0.18,0.08,0.27,0.5,0.44,0.5,0.5,0.42,0.45,0.59,0.56,0.55,0.68,0.57,24543.58,327.54,0.007999999999999997,0.5660000000000001,0.24120907566221075,0.6958877165096553,-0.02,0.21,-0.6201736729460423,0.2644060149818517,-0.010000000000000005,0.502,-0.4055535528269064,0.4981595106502173,1.0
52373,-0.21,-0.18,-0.13,-0.02,-0.08,-0.08,-0.11,-0.1,-0.04,0.07,0.01,-0.04,0.14,0.15,0.15,0.14,0.25,0.04,5384.11,580.09,-0.011999999999999995,0.182,-0.2551459533375373,0.678698050126106,0.025,-0.17300000000000001,0.6569854140345459,0.22834261595987795,0.016999999999999998,-0.071,0.42236839574996016,0.4786710533397214,2.0
29656,-0.02,-0.03,0.01,0.02,0.04,0.04,0.25,0.26,0.27,0.33,0.35,0.34,0.36,0.41,0.37,0.48,0.5,0.5,219700.22,443.26,0.031000000000000007,0.35899999999999993,0.8320835969972794,0.08048605381405323,0.016999999999999998,-0.03499999999999999,0.9329962099123679,0.020609582469198088,0.024,0.23800000000000002,0.9071147352221456,0.033504934547302606,2.0
26749,0.12,0.11,0.13,0.17,0.21,0.18,0.41,0.37,0.43,0.45,0.51,0.48,0.5,0.48,0.5,0.53,0.59,0.58,38964.5,306.43,0.028999999999999995,0.4490000000000001,0.9499265840166068,0.013349209360214836,0.022000000000000002,0.094,0.8696263565463043,0.05539082592516269,0.03,0.3580000000000001,0.8932370012631206,0.04119883195858542,1.0
56678,-0.11,-0.08,0.01,-0.01,0.08,0.01,0.11,0.1,0.22,0.23,0.26,0.26,0.31,0.32,0.43,0.46,0.08,0.45,22508.75,381.65,-0.008999999999999998,0.375,-0.08899121776920982,0.8868425953516059,0.025,-0.07300000000000001,0.6912515795116638,0.19612249564445952,0.036000000000000004,0.10600000000000004,0.8600732686214938,0.061496844849534674,2.0
31838,0.04,0.07,0.15,0.18,0.01,0.21,0.28,0.26,0.41,0.44,0.3,0.52,0.41,0.26,0.34,0.4,0.41,0.53,60402.67,442.94,0.061,0.205,0.9708256964708262,0.005955591420540253,0.013999999999999995,0.08200000000000003,0.26883338042489896,0.6618795543759755,0.041000000000000016,0.263,0.6131023196684438,0.2714939743880909,1.0
14624,-0.12,-0.08,-0.04,-0.05,-0.02,0.03,0.09,0.15,0.21,0.22,0.19,0.27,0.27,0.32,0.37,0.43,0.3,0.37,72753.11,464.65,0.002999999999999997,0.349,0.09356742923277073,0.8810403112957425,0.024,-0.104,0.928587879040964,0.022661265961428017,0.02200000000000001,0.14200000000000002,0.7938566201357354,0.10881304533648838,1.0
49017,-0.19,-0.09,0.09,0.09,0.11,0.25,0.06,0.17,0.23,0.41,0.44,0.55,0.33,0.45,0.09,0.57,0.66,0.74,7544.41,560.46,0.115,0.15700000000000006,0.7150170768121434,0.17460848027829226,0.06999999999999999,-0.11999999999999995,0.9159918645328738,0.02885799763563432,0.09699999999999999,0.06899999999999995,0.9798479682156443,0.0034236941632531555,2.0
50090,0.08,0.13,0.23,0.25,0.24,0.29,0.38,0.42,0.54,0.58,0.54,0.59,0.43,0.53,0.56,0.65,0.62,0.65,14902.58,305.31,0.029999999999999995,0.5120000000000001,0.8703882797784892,0.05491252385363524,0.032999999999999995,0.129,0.8794529549668929,0.049323710198411336,0.034,0.4320000000000001,0.7943578329771961,0.1084251835224146,2.0
11978,0.07,-0.04,0.11,0.1,0.03,0.09,0.33,0.11,0.37,0.41,0.29,0.39,0.36,0.4,0.55,0.55,0.31,0.59,293442.61,481.51,0.013999999999999985,0.4380000000000001,0.18511005987178056,0.7656635680607172,0.018000000000000002,0.004000000000000017,0.451697051905646,0.4450854308633681,0.048000000000000015,0.16999999999999993,0.6180314431495257,0.266548003622862,2.0
6441,-0.11,-0.14,-0.13,-0.07,-0.24,-0.22,0.12,0.08,0.1,0.17,-0.22,-0.12,0.3,0.3,0.3,0.4,0.17,0.25,67268.57,587.78,-0.023,0.353,-0.43373071468271057,0.4655965731210611,-0.027,-0.07900000000000001,-0.6130034224017746,0.2715934563914478,-0.07200000000000001,0.218,-0.6925638653755928,0.19491616267542053,1.0
20286,0.04,0.05,0.08,0.03,0.1,0.0,0.28,0.31,0.36,0.29,0.34,0.28,0.37,0.37,0.45,0.39,0.3,0.36,140549.51,255.04,-0.017000000000000005,0.425,-0.4965753021614383,0.3947827864690703,-0.008,0.07600000000000001,-0.31923475378704885,0.6005510853135287,-0.00799999999999999,0.34,-0.3762883473534385,0.5324543012733489,1.0
3149,0.06,0.1,0.06,0.1,0.09,0.18,0.25,0.31,0.25,0.34,0.34,0.44,0.37,0.4,0.27,0.38,0.39,0.51,33570.66,429.48,0.034,0.28800000000000003,0.6313641498019763,0.25329248747404953,0.019,0.049000000000000016,0.6751356017927663,0.2111060297458538,0.035,0.231,0.80465085727548,0.1005535055463832,1.0
27919,0.15,0.16,0.16,0.22,0.26,0.19,0.45,0.48,0.48,0.55,0.56,0.5,0.58,0.6,0.6,0.54,0.66,0.62,133258.32,337.17,0.010000000000000007,0.574,0.3646624787447367,0.5462033995328516,0.016,0.15000000000000002,0.5929994533288809,0.2919109360800537,0.012000000000000009,0.478,0.4931969619160719,0.3985205502028887,2.0
18192,0.15,0.02,0.08,0.2,0.14,0.13,0.45,0.36,0.4,0.52,0.4,0.34,0.46,0.46,0.49,0.57,0.41,0.25,188356.8,275.95,-0.05,0.586,-0.6638988146601809,0.22173312667556289,0.028000000000000004,0.03,0.6541770389223969,0.2310427383479767,-0.003999999999999992,0.41600000000000004,-0.09053574604251836,0.8848839798371995,1.0
37059,-0.09,-0.22,-0.06,-0.05,0.05,0.09,0.02,-0.07,0.17,0.23,0.33,0.39,0.14,0.29,0.4,0.38,0.47,0.46,4541.84,919.78,0.041000000000000016,0.2769999999999999,0.8946933499675689,0.0403678630086402,0.073,-0.257,0.9595300911662384,0.009713553185580906,0.108,-0.11400000000000005,0.9575913178780768,0.01041678987230635,1.0
16888,0.16,0.21,0.1,0.07,0.17,0.15,0.46,0.46,0.23,0.27,0.45,0.45,0.55,0.42,0.19,0.3,0.44,0.56,47559.27,384.28,0.05300000000000002,0.22299999999999995,0.5922619570546684,0.2926672839945343,-0.004999999999999999,0.155,-0.14199045856176618,0.8198214698108015,0.02,0.312,0.2814947649497878,0.6463810135657412,2.0
16507,-0.03,-0.04,-0.12,-0.04,-0.06,-0.08,0.15,0.14,0.17,0.24,0.2,0.22,0.25,0.25,0.4,0.35,0.44,0.41,17552.7,455.06,0.036000000000000004,0.262,0.764057447960416,0.1325995916071953,-0.0020000000000000005,-0.062,-0.09449111825230684,0.8798694446412052,0.019,0.13699999999999998,0.7557794199669436,0.13945061958234367,2.0
17538,0.15,0.06,0.03,0.07,-0.01,0.08,0.44,0.31,0.28,0.37,0.26,0.37,0.46,0.32,0.4,0.44,0.35,0.43,13661.12,258.27,0.016999999999999994,0.337,0.5201915521577887,0.3688904146838544,0.0,0.046,0.0,1.0,0.009999999999999998,0.2880000000000001,0.3118914307759027,0.6094231377051857,1.0
20831,0.01,0.11,0.14,0.08,0.16,0.19,0.25,0.4,0.37,0.4,0.48,0.51,0.39,0.55,0.44,0.52,0.56,0.56,38830.91,431.83,0.014000000000000007,0.484,0.4358009644552832,0.4632228095493545,0.018000000000000002,0.08199999999999999,0.6652991438591155,0.22040090298794565,0.032999999999999995,0.3330000000000001,0.8732726046411892,0.05311374665991763,1.0
20434,-0.33,-0.35,-0.29,-0.21,-0.18,-0.24,-0.31,-0.28,-0.13,-0.07,0.03,-0.08,0.07,0.12,0.21,0.18,0.27,0.17,7901.37,889.75,0.01600000000000001,0.142,0.4580786674510946,0.4378494523081313,0.032999999999999995,-0.3529999999999999,0.7752376264626503,0.12351124124753846,0.056000000000000015,-0.27399999999999997,0.7817082638815664,0.11834006523164088,1.0
8,-0.1,-0.1,-0.01,-0.01,0.08,0.06,0.13,0.12,0.23,0.23,0.36,0.33,0.32,0.31,0.3,0.47,0.46,0.49,12457.15,444.92,0.052000000000000005,0.25,0.8850502928407369,0.04596868024247568,0.041000000000000016,-0.11900000000000002,0.9140498222388052,0.0298554890958253,0.055000000000000014,0.08899999999999998,0.9151426977546177,0.02929281482782878,2.0
18039,0.01,0.03,0.2,0.27,0.12,0.17,0.3,0.31,0.49,0.55,0.38,0.47,0.36,0.43,0.48,0.53,0.47,0.56,8570.72,384.47,0.02500000000000001,0.4189999999999999,0.7707830199727591,0.12710936364309264,0.020000000000000004,0.098,0.35201667190438146,0.5612351534512982,0.021,0.3770000000000001,0.3499999999999999,0.5636394821727098,1.0
14109,-0.06,-0.04,0.01,0.1,0.08,0.11,0.17,0.19,0.26,0.41,0.39,0.41,0.35,0.4,0.46,0.56,0.52,0.5,82801.34,523.12,0.025999999999999995,0.41000000000000014,0.6740186015747762,0.2121559103899171,0.037000000000000005,-0.058999999999999976,0.9059488977176248,0.034131550282372546,0.057,0.16099999999999998,0.8914960271030428,0.04219924064008156,2.0
21070,-0.1,0.0,-0.05,0.03,-0.02,0.04,0.09,0.27,0.19,0.27,0.24,0.31,0.39,0.42,0.4,0.38,0.45,0.42,31650.03,599.8,0.004999999999999999,0.39899999999999997,0.3031695312954162,0.6199899929549844,0.011,-0.033,0.4733646312031288,0.4206265797252803,0.012999999999999996,0.21700000000000005,0.4619348854371558,0.4334898903693717,1.0
14161,0.03,0.06,0.05,0.11,0.13,0.19,0.28,0.34,0.33,0.41,0.45,0.5,0.38,0.47,0.47,0.56,0.61,0.43,78936.39,361.6,0.0060000000000000045,0.49,0.12768847961381236,0.8378648532527647,0.034,0.006000000000000033,0.9473729613780996,0.014377682923223322,0.044000000000000004,0.27399999999999997,0.9619928327825774,0.008843833674144489,2.0
