,area,PT_NDVI_0,LT_mag,PT_NDVI_2,PT_NDVI_1,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_4,PT_NDVI_3,PT_NDMI_1,PT_NDMI_0,PT_NDVI_5,PT_NDMI_3,PT_NDMI_2,PT_NDMI_5,PT_NDMI_4,Perimeter,P/A,P/sqrt(A),Max.Distanc,D/A,D/sqrt(A),Shape Index,NDVI_slope,NDVI_intercept,NDVI_rvalue,NDVI_pvalue,NDMI_slope,NDMI_intercept,NDMI_rvalue,NDMI_pvalue,NBR_slope,NBR_intercept,NBR_rvalue,NBR_pvalue,label
492,93115.467036,0.53993948868,295.87096774,0.55648207735,0.5868969769,0.39237770811,0.5299438213300001,0.52885976221,0.42212775713,0.52278938836,0.55450354836,0.52479473395,0.31439482279,0.18915681306,0.057577442181,0.6694764718399999,0.20283020075,0.16821060068,0.20187603518,0.2064062376,0.016708664285,1369.4064344,4.7834038488,0.0054568494485,447.23172474,1.5622023526,1.3493733127,0.013347164647999987,0.4903675226220001,0.15963851643686355,0.7976085788409439,0.0063634081160000066,0.17460575310599996,0.6421442358468943,0.24270925264349255,0.004304908020999997,0.49873013141500006,0.13218938374915706,0.8321827142116427,2.0
584,390278.21593,0.4345974486,590.88454012,0.4314597467399999,0.40627684301,0.36042790032,0.24277539885,0.26396650388,0.30073884591999994,0.37475631296,0.41063658743,0.4757317255,0.47526643589,-0.010294951169,0.10958826715999996,0.45898970156,0.08221701057400001,0.01146717517,0.14958819172,0.1253802616,0.049048014513,960.65184089,6.8642600063,0.017886402521,350.32214207,2.5031985229,1.9363719972,0.01496976958600001,0.404635581782,0.7850876881662096,0.1156657854299648,0.04336793722080001,-0.058432274083400036,0.9843669178046092,0.0023408832013852004,0.044651218624,0.18462107393599997,0.981939204591108,0.0029057557481718386,1.0
50,152890.30059,0.54075806219,309.51351351,0.56423704539,0.6356577904899999,0.39783712889,0.51740310982,0.46842531647,0.56480489917,0.53207002946,0.54857590456,0.63210153951,0.59425796694,0.21822283976,0.06887071485,0.5449219528399999,0.23942280239,0.14875250681,0.24033763936,0.22782408993,0.03449530691,1739.7917975000007,7.746912418200001,0.008227312619000001,414.949519,1.8476794673,2.1853636455000003,-0.011360718118000004,0.628317413388,-0.4462437521920402,0.45128963190598703,0.012330118231999998,0.17792162095400005,0.511891829636527,0.37794213077482136,0.012599030247000004,0.4884587611550001,0.5401412199978741,0.3473540089894085,2.0
755,15740.698293,0.51474361695,262.0,0.40033523509,0.5677814609699999,0.43268939623,0.49256322017,0.3811118832,0.62180211452,0.67183823387,0.6889454745300001,0.7215223931300001,0.64992814798,0.2100202596,0.15952644039,0.77753934493,0.30005229207,0.18728895543,0.38466810378,0.33678749576,0.0064678700457,3425.2151013,4.7067872433,0.0019619501951,1038.9975972000002,1.4277470149,1.3277601673,0.07407029259600002,0.4012104386319999,0.7943817602674256,0.1084066779269674,0.049879422869,0.13412515272099995,0.9425649769022114,0.016380294902852668,0.06834908593900002,0.366204927441,0.8236034425758413,0.08654269617981794,1.0
194,33851.638427,0.6004962628,243.19047619,0.5400613047999999,0.4787593889399999,0.4669985497600001,0.42978369799,0.47308580358,0.6016217177000001,0.6148630536999999,0.58421854992,0.59339407819,0.64164542859,0.12463117830999998,0.14266935748,0.56121670125,0.25920488014000004,0.1556433256,0.22974023834,0.26902795009,0.010779783409,2433.2129135,5.121475197300001,0.0033767574744,762.20176051,1.6042975073,1.4447414794,0.021824739801000026,0.497541160951,0.5685618788831306,0.31723888753159657,0.03236027445500001,0.11056869113099996,0.7964146468429879,0.10683791316026084,0.04506469539800001,0.405520478384,0.8519533627339961,0.06684120989931447,2.0
772,25438.454248,0.32215060861,301.84615385,0.7238681954999999,0.0,0.48534435389,0.0,0.65059727147,0.6109270595399999,0.5968416361600001,0.6572106650899999,0.6958280092199999,0.62601258499,0.0,0.29575457672,0.7369374718,0.26808381755,0.32147566939,0.33130281951,0.28011400785,0.0086238267276,2827.1616709000004,4.9377071988,0.0026949458524,883.48802216,1.5430334996,1.3929014841,0.144583475732,0.12277882510600002,0.7279334405614982,0.16322121245853627,0.062124397748000014,0.053822069615999966,0.7174840601637119,0.17241651474982658,0.126066569487,0.12491561799100015,0.7058048459309124,0.1828633451397583,1.0
769,33919.147438,0.5310365296899999,299.13636364,0.60626186537,0.68258909349,0.48302203789,0.5496691864500001,0.55607404986,0.6181625170399999,0.43945314735,0.51488810086,0.4046404784800001,0.73496790017,0.20225488714,0.16102862385,0.46954827862,0.26128299348,0.25736159725,0.24421762169,0.17797449936,0.01185776175,2915.5104731999995,5.8797473221,0.0042182574851,1037.1581193,2.0916500663,1.6586460965,-0.062770301663,0.767912428215,-0.7099195515147889,0.17916278092302154,0.00045383712099999747,0.227256808421,0.01953669412958578,0.9751266909362134,-0.018618307369000005,0.5915043224190001,-0.45014737081741824,0.4468465607443359,1.0
68,2779455.3234,0.29955234544,702.34903047,0.34164137471,0.29082291531,0.10634406371,0.034686600782,0.10015896555,0.16972809073,0.25901218013,0.27242168422,0.35106093914000003,0.41531126392,-0.14655234361,-0.065300738577,0.35718316831,-0.035652057845,-0.10542385743,0.056239977067,0.052453148521,0.16708199999999998,468.74374424,8.8497820467,0.035034138465,98.287267571,1.8556426761,2.4964774237,0.014214007043000009,0.3085619111489999,0.5062620896779778,0.3841117705880088,0.05634616473050001,-0.20482552085090006,0.9753558521053,0.00462692656777112,0.0634323381456,-0.023095510154399982,0.983928847022102,0.0024398026206961503,1.0
499,112894.75994,0.4542597316100001,304.98823529,0.49648910141,0.49154289354,0.37381215371,0.43197204704,0.47419829313,0.44329160247,0.50128471379,0.5825385668999999,0.4618387209000001,0.48857314709,0.13816936005,0.073809048601,0.59374520955,0.15203481718,0.16722397268,0.26806465394,0.21732593143000006,0.025332491012,1726.737976,6.6138169205,0.0060800749764,414.43600448,1.587388415,1.865723307,0.016975425151000006,0.455511539045,0.5301807292559648,0.3580671194040521,0.030989254653000013,0.095595983097,0.9147384464944014,0.02950054532886415,0.03282194603799999,0.38819120655199996,0.8639309042891247,0.05900710718034299,2.0
674,656148.2139600001,0.4447410402000001,332.07785235,0.54258633675,0.47096870199,0.39125814642,0.3408000754,0.4287233616,0.4879654430300001,0.50835006525,0.51888023978,0.51407521025,0.55985984784,0.037954905079,0.08433797246300001,0.56430202732,0.15869727239,0.099771560186,0.21591835842,0.19837157311,0.098096029026,1138.8503274,10.569611855,0.020348179691,236.23312108,2.1924675589,2.9816324555,0.015815552416000012,0.482911767582,0.6475963618542989,0.2374036618121394,0.045452691960599985,0.005784657955200001,0.97959757604314,0.003487570006003267,0.043578703241,0.32620772728900005,0.934923659965316,0.019732548100530205,1.0
545,24936.699362,0.5462690432899999,300.73913043,0.55862885581,0.5582307517499999,0.48603500459,0.53637976779,0.59550563097,0.6286279122,0.5672406143600001,0.62735292779,0.59251209299,0.64823213816,0.2334013568,0.19538316106,0.5847137173,0.33123125533000003,0.31796765924000003,0.33618995349,0.2777157108,0.0086238267276,2638.6842262,4.770278352,0.0027746165746,848.96615162,1.5347819244,1.3456706784,0.008684916828000011,0.5624087607180001,0.3735018992847556,0.5357433636597055,0.01653252449399999,0.24970361365,0.6021801502299816,0.2825385707943326,0.01536813033900001,0.5449169796050001,0.6120103965218764,0.2725928887663965,2.0
596,110673.25987,0.66499855467,288.75,0.47180991051,0.4802718246,0.60448976444,0.39302900627,0.49291982414,0.5367892034399999,0.53761276841,0.5727897062899999,0.58831246972,0.6095476886600001,0.095127236682,0.27002286911,0.58273721278,0.20999613553,0.17744161561000002,0.24879507504,0.20356303208,0.019942599307,1372.9403864,5.2325901808,0.0077171504979,531.28418334,2.0248456731,1.4760864375,0.03214333355699999,0.4501058205830002,0.7795627551050651,0.12004736800934278,0.0333457093186,0.08694749103260001,0.9194224552747692,0.027122825166495067,0.040421434431,0.385363798417,0.9191492953276869,0.02725971515486552,2.0
620,46490.006242,0.23902884445,293.4,0.61244476551,0.49400597101,0.72425427891,0.39908232966,0.4927700758,0.43116872296,0.52946503657,0.53353910006,0.66727590979,0.50502164626,0.084819331477,0.41079681012,0.61547254452,0.14337257327,0.15817761514,0.19462902596,0.19106356884,0.012396750921,2032.0224510000005,5.0190114754,0.003979039866699999,652.22721616,1.610974269,1.4158369971,0.02977642912999998,0.48951488002800003,0.6217187095073013,0.2628640180958929,0.025250534266599997,0.07866082013759998,0.8961115983820254,0.03956383176212156,0.030560850157000018,0.3855225025389999,0.8062060444517385,0.0993798997661998,2.0
746,21179.256308,0.64699713332,260.16666667,0.43299177459,0.59572331224,0.4957942886,0.4813566012,0.42666218962,0.55026865687,0.61650492123,0.69370487588,0.70044720343,0.6223167385399999,0.17682470977,0.167444981,0.79895535878,0.24113594804,0.19325349288,0.37745333314,0.24898154991,0.0070068592162,2756.4826291,4.3948021246,0.0023182800799,912.00616034,1.45405836,1.2397507902,0.067391952192,0.42791102094000005,0.7857825566805064,0.1151181846650876,0.045698530377,0.110434215617,0.9163886526028486,0.02865553952552014,0.06145392809700001,0.369337664669,0.9168167720983854,0.02843760953189932,1.0
97,115545.63898,0.5204411474399999,352.50862069,0.54174739713,0.53798124079,0.41940236257,0.41500286031,0.42644610519,0.52055367914,0.48712336484,0.49329852064,0.3937089441,0.65048844169,0.10078920911,0.10377473042000003,0.41597881452,0.23538785237,0.11835786774,0.22872807575,0.21845718898,0.023715523501,1577.4742657,6.1164228123000015,0.0077218546437,513.63095498,1.9915279498,1.7254110196,-0.039204330557,0.625593959317,-0.5918954195818015,0.2930433802039323,0.035597705451999986,0.07355092243400002,0.8635056631956075,0.05927997619598135,0.021726858031,0.403304331931,0.7540660036899358,0.1408813349763894,2.0
75,7300473.4661,0.29004401778,688.42466591,0.39165865432,0.33185846171,0.022440180761000003,0.08033370300499999,0.16239810357999998,0.24699525722,0.26465458664,0.32431593176,0.45842004158,0.4616836134,-0.10800492846,-0.12451588715999998,0.31385477788000005,0.018081646116,-0.065078094578,0.11313777026,0.052559298269,0.306686,324.13126765,9.9702819393,0.053922497809,56.989779676000005,1.7530063519,2.8125646076,0.003075401960000013,0.382268903898,0.07057322659212523,0.910218022615515,0.05599227902869999,-0.1658376987647,0.9934375266088196,0.0006375396829613205,0.05902209405700001,0.03867323426999997,0.9791093799491352,0.0036132270871785783,1.0
670,898856.16936,0.3372265131,675.80725462,0.50670026153,0.38529971152,-0.023806431054,0.095637581705,0.25944069119,0.28537381966,0.26265709291,0.3712990099,0.33308168641,0.4921823586399999,-0.10632398179,-0.18723525823,0.5336333848899999,0.013988112064,0.0011039883327,0.064942248536,0.036477248051,0.088933213128,761.51392956,8.2294520229,0.018392882047,157.49386973,1.7019888863,2.3214855548,0.012304877161999978,0.413264849112,0.225239147205514,0.7156602880428302,0.03779057203703,-0.11133419307235001,0.9157751522542154,0.028968766761717495,0.05545392581100002,0.08851986163999992,0.8776521077814609,0.05041890596948074,1.0
356,20186.607569,0.6146661368299999,256.41666667,0.58043502188,0.48169589788,0.4792191304899999,0.38455103669,0.44575322419,0.50120577465,0.51457797736,0.51902415438,0.6452889508699999,0.59509955678,0.081039528983,0.12918616222,0.6228190842600001,0.17021326130999995,0.14879221302,0.18815883456,0.18841593464,0.007006859216100001,2679.9136672,4.3333333333,0.0023182800799,886.67265589,1.4337208778,1.2224107644,0.03471003017500002,0.480937611809,0.8715833783469286,0.05416492718361946,0.02538623327740001,0.07916525467039998,0.9000320813764486,0.0373682699061211,0.033777098855000014,0.3716911368890001,0.9293982284067364,0.022279411796743247,2.0
65,24410.225793,0.57317754152,334.38095238,0.57890386744,0.5266943309800001,0.4061341201,0.45758632706,0.48276402937,0.5599556125,0.53533068096,0.53533943065,0.6284486759800001,0.6706416363100001,0.13408942152,0.083356498423,0.52054759589,0.24511151693000005,0.14311778452,0.2473777729,0.2195035331,0.0086238267276,2698.654322300001,4.8241815133,0.0027483162979000005,860.0306906,1.5374122296,1.3608764795,0.003725133835999994,0.5738718198120001,0.09084856678667723,0.8844873254836934,0.030296245134,0.10695127039200003,0.8667911401221384,0.05718205003894316,0.020807285877,0.451773358477,0.7765055806642879,0.12249272555297125,2.0
554,17761.52243,0.59644751437,266.33333333,0.6197140626600001,0.6479792911600001,0.49767160509,0.5740681421,0.6020622272,0.60088749789,0.4826311497,0.6405239459100001,0.486684395,0.54251218028,0.25918838335,0.19111716643,0.57772168517,0.324140843,0.30451547774,0.33714646753,0.18394140247,0.007006859216100001,3014.9028756,4.5961940777,0.0023182800799,997.50673788,1.5206906325999998,1.2965624113,-0.027354487964000026,0.6569857867460001,-0.6798836399852332,0.20665957558355869,0.003534209309000002,0.27118388689100004,0.08988633867998,0.8857074596135152,0.0013480530120000055,0.5759904335239999,0.03589763389100451,0.9543035313584372,2.0
190,87428.815023,0.5356631918399999,325.67142857,0.6471881874000001,0.49039391042,0.41000139883,0.32966498710000003,0.49717504541,0.50708766565,0.49355900118,0.48249383855,0.55386968523,0.62232008727,0.035532912451,0.13352921869999998,0.64766903127,0.17251680065000002,0.17171706945,0.18691578564,0.15794413355999998,0.022098555989,1925.7802205,6.5235697302,0.0066067409677,575.74490766,1.9503326558,1.8402650447,0.022123173953,0.525918658459,0.509672251007796,0.38037171854453816,0.0288992810488,0.05822749720380002,0.7369370652655854,0.15541637922655774,0.03020416586699998,0.371383609977,0.641066417922788,0.243761870199042,1.0
742,27839.737059,0.59288106794,236.46153846,0.61312857529,0.60449004562,0.45763964174,0.58932380702,0.53278125045,0.58670812003,0.63974989497,0.6928450957600001,0.69094610344,0.64204880984,0.25250775011,0.15862019733,0.7783692077500001,0.24019253124,0.23899970301,0.37946014819,0.28778871861,0.009162815898,2742.654121,5.0130265093,0.0030130410608,901.87662549,1.6484511835,1.4141486693,0.04255758524100002,0.5381237926649999,0.9422070239800708,0.01653275901453478,0.030269381176,0.188981626704,0.8097283321240138,0.09673739322179152,0.03140112220000002,0.514078267046,0.8199437980786248,0.08919779027220624,1.0
647,108993.7818,0.5187319273600001,250.9625,0.5021685678,0.55803234535,0.37684725875,0.42989285812,0.44029463986,0.5730008413600001,0.36336959607,0.5557013952800001,0.4241858234000001,0.50516867897,0.092114013398,0.046388766176,0.5856017824399999,0.23795099887,0.10719591202,0.21255162275,0.14992700469,0.025871480183000003,1808.2353834000005,6.8397167988,0.0065237731599,455.96608227,1.724708465,1.9294484862,-0.0022843870220000057,0.521884600658,-0.05831598111207386,0.925791892699342,0.028360631137399995,0.0748660169334,0.7016807281269536,0.1865939259710604,0.017469203053000017,0.420044256979,0.30985807240560426,0.6118838091823591,1.0
686,430879.10055,0.2933743289,656.20483642,0.40913683023,0.33867839210999995,0.14972758257000002,-0.02938220736,0.1211949242,0.26808408839000003,0.30822668178,0.23089769812,0.5204570317399999,0.40296283112,-0.19780772775,-0.025690934971,0.37575280479,0.032933965367,-0.094079291984,-0.057148887347,0.022266014389,0.06791263547899999,1212.8193549,9.0755583164,0.021897160601,391.05094372,2.9262442341000003,2.5601677335,0.018546902687,0.35375686993699995,0.4311036228925188,0.4686125955079704,0.039766298717900016,-0.17806608161870002,0.6668845877072731,0.21889525375122754,0.070759156854,-0.032473233535999985,0.8220575306086885,0.08766126343340548,1.0
