,area,PT_NDVI_0,LT_mag,PT_NDVI_2,PT_NDVI_1,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_4,PT_NDVI_3,PT_NDMI_1,PT_NDMI_0,PT_NDVI_5,PT_NDMI_3,PT_NDMI_2,PT_NDMI_5,PT_NDMI_4,label
3763,21088.823824,0.49927056384714,299.22222222,0.593985005428917,0.601070560907063,0.425216408936601,0.485151224230465,0.553559267207196,0.585107130032999,0.601080367439672,0.584158957004547,0.622926312057596,0.665046697662723,0.161156545736288,0.121997841633856,0.510805308818817,0.252144145850952,0.220690617827993,0.225906252861023,0.265609943160885,2.0
3765,48849.367763,0.500431528145617,279.44444444,0.595424383201382,0.602552355690436,0.391958451067859,0.476514546369964,0.497724967246706,0.580861391817651,0.573952577669512,0.453671788627451,0.65165710110556,0.677131721552681,0.153859232658182,0.099047886676007,0.472024023532867,0.249648182296459,0.175832794809883,0.145245381231819,0.238837889141657,2.0
3766,37219.808477,0.251783243533391,302.82857143,0.553523779360216,0.565005421193678,0.279539579775796,0.440077173176096,0.480371593539395,0.531610451065577,0.502930508175893,0.501053427656492,0.566904329541904,0.618398418793311,0.150588193880533,0.099973585623414,0.527738890864632,0.228609050122591,0.184170637891364,0.183578410609202,0.194341905415058,2.0
3782,40180.964138,0.498184206999011,333.6,0.575286819703049,0.588152950836553,0.422916766670015,0.46278293348021,0.544167087111675,0.5705932487141,0.541325327836805,0.602706979002271,0.626728953586684,0.657335216348821,0.14537506611911,0.131213931644905,0.367372971134526,0.234514084503506,0.213835238375598,0.288926873888288,0.203451412729919,2.0
3783,6138.8265736,0.519478039308028,335.0,0.569020954045382,0.580977163531563,0.3878430751237,0.418648757717826,0.501500311222943,0.434487000107765,0.50376081737605,0.213215463540771,0.627489772709933,0.607482939958572,0.107069874351675,0.080358343029564,0.245754174210809,0.119340807199478,0.175328648225828,0.06424173052338,0.164229073307731,2.0
3784,18479.123752,0.372575111461408,335.85714286,0.569987924713077,0.620137212854443,0.427099348017664,0.421428041024642,0.421599028688489,0.431250467344567,0.4292270405726,0.340931286414464,0.55225350820657,0.592940211296082,0.11014204499467,0.154796415431933,0.450914660186479,0.109129590206538,0.113087064614802,0.021600046561974,0.096931659313145,2.0
3785,11715.548158999998,0.528828528665361,242.22222222,0.567282059362957,0.609808186690013,0.449626110848926,0.486442388523193,0.51479320866721,0.519518994233187,0.515166339420137,0.705825555892218,0.571028922285352,0.64901617344688,0.158685399662881,0.139740522418703,0.213096896097774,0.19315949564471,0.183196144444602,0.43061489718301,0.176173564578806,2.0
3787,12829.590961,0.406462484079859,322.47826087,0.495768799729969,0.496230466210324,0.362741519575534,0.370704395615536,0.409075931362484,0.554497838020325,0.526417395342951,0.506839094793095,0.51287263761396,0.595472911993662,0.087575105256173,0.078461868298726,0.502109453958623,0.234708234667778,0.104307724872515,0.168450510677169,0.211633319440095,2.0
3805,29014.45789,0.347234308433074,332.0,0.547165325627877,0.524118446959899,0.431384609295772,0.427091538046415,0.443954992752809,0.489929634791154,0.490529957872171,0.455633897047776,0.54338541168433,0.620934257140526,0.134048403314619,0.179921578902465,0.511719341461475,0.182247016292352,0.142285749638596,0.138243105549079,0.185622589949232,2.0
3814,69428.036762,0.32356213345643,374.05714286,0.484311117520255,0.518184117011486,0.340344161275894,0.330424284862895,0.328552121116269,0.313305734115983,0.379650768853964,0.294381976788563,0.492077654648212,0.519654120168378,0.022841826765685,0.137158484889134,0.405370469295209,0.019550151538081,0.032819942006045,-0.008876015587086,0.062394217760753,2.0
3820,23528.62102,0.369593342854863,355.69230769,0.595806021065939,0.600072507347379,0.364385395532563,0.435609514514605,0.472297450616246,0.471681380555743,0.473352565651848,0.397789736588796,0.616151403103556,0.624056411640985,0.107959612494423,0.142097145851169,0.532960706523487,0.148356793004842,0.139626835162441,0.078672099492646,0.145860390382863,2.0
3823,35823.077525,0.394027938134968,289.25,0.614205493591726,0.689061089418828,0.392206992954016,0.544113772455603,0.499789363238961,0.540243429982144,0.546834197361022,0.437478115782142,0.568447462283075,0.658443011667417,0.196608117897995,0.177706673974171,0.4534682338126,0.191521614142086,0.168402931536548,0.100741856276727,0.21072820131667,2.0
3824,37484.358842,0.320469914087609,290.11538462,0.533512840964901,0.535356797833941,0.370988807126657,0.423331986167538,0.429109442367483,0.448580752112972,0.46942431668737,0.390811226261196,0.564323508027774,0.605801998679318,0.081631069653668,0.139115694298673,0.448769685492587,0.118550494236788,0.104552152740366,0.058508461134494,0.127484026990497,2.0
3840,19576.432897,0.386541880028588,400.6,0.582687108857291,0.565499923910413,0.3505573873009,0.407325269920485,0.476905768258231,0.480513228688921,0.442192545958928,0.411992809602192,0.583598824909755,0.638636331898826,0.091196326086564,0.088044845924846,0.52091617499079,0.153523566254548,0.149810230944838,0.083724416592824,0.128220329330569,2.0
3845,25224.718691,0.418172397216161,354.32,0.495272115866343,0.524749616119597,0.277450940675206,0.317170196109348,0.286636098888185,0.325197635328068,0.35449295938015,0.317813804516425,0.488343579239315,0.523172680590604,0.01880185291585,-0.012331394478679,0.423219072597998,0.029906354378909,0.006889137232469,0.016066833972358,0.060090883821249,2.0
3848,24044.304673,0.395748418430949,367.70588235,0.556213012961454,0.552995696317318,0.362146626031676,0.440395581167798,0.406090451534404,0.462399345151214,0.465378590794497,0.426865333734557,0.560394673153412,0.624706266924392,0.118079673336429,0.150622609396314,0.52399573076603,0.149767709939286,0.106312610858748,0.100196214436099,0.160630182298117,2.0
3849,5594.7765631,0.365161409974098,272.875,0.528279238939285,0.566765889525414,0.355427247285843,0.393865887820721,0.509989777207375,0.476893731951714,0.476684457063675,0.449165010452271,0.575426095724106,0.624993443489075,0.073645703867078,0.104115274548531,0.524997910857201,0.154717536270618,0.16788302063942,0.126566282659769,0.144566353410482,2.0
3852,13458.822373,0.443735061834256,291.5,0.569330287476381,0.537045558293661,0.430541794747114,0.480647557725509,0.397352904081345,0.440147787332535,0.476557941486438,0.38352857861254,0.590297636886438,0.63109062363704,0.160978314699605,0.105560705453778,0.49838278144598,0.11976001271978,0.082686083624139,0.061938108617647,0.138652085326612,2.0
3855,47560.268273,0.383575090941261,335.42857143,0.50707693064914,0.396047927351559,0.341466616532382,0.557469823430566,0.345546878436032,0.4215127983514,0.423770078841378,0.310486662387848,0.456254318181206,0.586814564817092,0.217366692423821,0.061382586947259,0.39839576307465,0.096729229675496,0.041651573004749,0.00229929137208,0.105009427096914,2.0
3900,38176.775827,0.533482882855595,290.64285714,0.470124262398568,0.429217003285885,0.479367967964946,0.585924377664924,0.438379726548126,0.525502952112668,0.51652996868327,0.594332268604865,0.613369482150976,0.64326625155366,0.235458069480956,0.143467256988304,0.697802052778356,0.191944558551346,0.145586841240309,0.244303510739253,0.183852116482845,2.0
3925,82104.256869,0.586751037352794,319.91139241,0.386940057213242,0.453040290925954,0.478913137840258,0.456579194479697,0.412906249431339,0.533992446153551,0.552976678352098,0.542904019355774,0.58123347122927,0.672197824797115,0.163845178369131,0.134811898196317,0.683440020084381,0.189421461291007,0.172494449073801,0.205760099291801,0.219738821725588,2.0
3943,62473.834294,0.414924045135309,258.51162791,0.482247250574129,0.296081154867335,0.535941892916018,0.386513771371798,0.499895430362976,0.570688924273929,0.563580978829581,0.565394019861834,0.629035414876165,0.647334752319095,0.168586051813117,0.183510290475579,0.655173972112323,0.224516603458035,0.206337697736852,0.22214836524714,0.224582727025221,2.0
3964,56704.575509,0.431188438493426,281.86885246,0.434737032002742,0.562107389221097,0.371223531737186,0.39160840832951,0.496854774432607,0.489949664562055,0.506297254621392,0.519435443795554,0.59552791449103,0.628909414357478,0.076175910683515,0.080646948165048,0.622495637671782,0.17246303559825,0.192725768331254,0.206040255504079,0.188206572343807,2.0
3970,42102.032017,0.466120984554291,363.05555556,0.272660048802694,0.263892303126446,0.408808506528536,0.346537609247194,0.390458250641823,0.494055961370468,0.486391588449478,0.540470426082611,0.623994322617849,0.614568068981171,0.120063047464667,0.099182468634099,0.657294824918111,0.168182522157828,0.165927943885326,0.208099430998166,0.172909045343598,2.0
3983,57800.973387,0.468272383930614,296.28571429,0.413703130069867,0.352313598736804,0.383526516047496,0.425747718027932,0.350363983257303,0.416416364098058,0.448658569923882,0.534349287308535,0.611407771272567,0.533239574686995,0.150308897956572,0.084379159013551,0.654005201696192,0.131971170999182,0.109482005781051,0.212744615755035,0.148703831067146,2.0
4030,55371.192044,0.528230636107801,276.82926829,0.222197650056897,0.403696970703701,0.460929810097723,0.368457873041431,0.345788405700163,0.537867543673274,0.477658975606013,0.534222434265445,0.593491501880415,0.499242562236208,0.109878683307519,0.143064597311119,0.644593162368042,0.226533628097086,0.124912455339323,0.215697367082943,0.175403041068954,2.0
4036,36069.877558,0.556926424686725,243.68421053,0.530415261250276,0.602543089939998,0.476430240502724,0.448695754087888,0.472680038672227,0.544453122524115,0.467359134325614,0.542702562075395,0.580323253686611,0.668955556245951,0.106392434411324,0.140585703689318,0.667035763997298,0.209109950982607,0.16387343108654,0.210839166320287,0.185205634282185,2.0
4042,23878.721077,0.547343834888103,301.2,0.349815390830816,0.235715918739637,0.440601282341536,0.329996494576335,0.317466563263605,0.39526485010635,0.42737783110419,0.433417964120244,0.568925260111343,0.589061522206595,0.132913895649835,0.10922915910284,0.599533068579297,0.087951835602262,0.082989615323239,0.118177761356238,0.123181388388539,2.0
4065,6705.3262249,0.618908410271009,243.8,0.466538367172082,0.335299062232176,0.608127365509669,0.311728643874327,0.471209282676379,0.500310217340787,0.538574409981569,0.0,0.576166545351346,0.621385549505552,0.069293424797555,0.254643437763055,0.0,0.16912100588282,0.159831560527285,0.0,0.197334920366605,2.0
4066,42409.444358,0.524505009384532,256.3,0.600040435791016,0.081121412154875,0.443447744375781,0.525405405775497,0.51571903220917,0.563596290193106,0.54421354174614,0.597760134782547,0.627876346048556,0.678738229368862,0.257593404893812,0.121278531297943,0.684101757615112,0.228344379483085,0.199014699968852,0.270728882990385,0.21575579226017,2.0
4068,8381.6821773,0.610408584276835,253.4,0.511323934793472,0.517804229259491,0.596770203113556,0.429617291688919,0.503204892079035,0.486842159430186,0.545944941043854,0.0,0.582801592350006,0.622304697831472,0.118956391016642,0.24699619114399,0.0,0.169663492341836,0.188435366749763,0.0,0.20088075598081,2.0
4083,39644.139794,0.525460024534816,247.82857143,0.526091818658399,0.16760682891792,0.434562784265464,0.216092157531792,0.452385934305863,0.500896666251438,0.483486871064549,0.559322130092433,0.605569015086537,0.655020594596863,0.063948704795518,0.116494368017376,0.666652445222291,0.181962890209447,0.155733154640651,0.233074993524753,0.171696455126077,2.0
4089,104893.32388999999,0.496529248946491,264.17777778,0.506282292904063,0.557349621841352,0.396776434651671,0.375891710185025,0.438488107473455,0.504198292997432,0.529528446694746,0.543321049395408,0.613226492615307,0.491577377612578,0.052495317795148,0.086468021477508,0.660384541010335,0.2177638802777,0.179742525486066,0.209672244867453,0.197394091974605,2.0
4091,28565.46697,0.501455322784536,244.06666667,0.409045085018756,0.259141736463004,0.415354070125842,0.375515723345326,0.452698739720326,0.590207437674204,0.56095348853691,0.571262124706717,0.606381842903062,0.592732600137299,0.172217442708857,0.106312251321095,0.668934706379386,0.237724503465727,0.205165397887136,0.228271525280148,0.223623897222912,2.0
4093,19613.008913,0.5056131201131,255.09090909,0.435379547732217,0.597579181194305,0.373579823970795,0.434506227288927,0.441980970757348,0.430547107969012,0.535783723422459,0.589281276294163,0.624262183053153,0.362535452842712,0.093507356515953,0.065346860246999,0.6798201748303,0.187852382659912,0.152970436215401,0.249135082534381,0.210502613016537,2.0
4094,56067.258622,0.559242254495621,258.26530612,0.472715909183025,0.541402823925018,0.463708667755127,0.362337886989117,0.446040005087852,0.506243360042572,0.515677125453949,0.532929875552654,0.603022470474243,0.64452623963356,0.041665583789581,0.128823336362839,0.658427458405495,0.169134913980961,0.13915065323934,0.19866033308208,0.181062461733818,2.0
4095,30822.708984,0.560811210762371,323.47368421,0.537569723346017,0.0,0.491680466045033,0.0,0.421001440828497,0.516896198554472,0.477100848609751,0.477425601619941,0.607446427778764,0.652384228056127,0.0,0.153965466266329,0.639204230159521,0.18508338779211,0.112513524240281,0.146446220576763,0.156327224996957,2.0
4103,33639.145624,0.499132743974527,265.10344828,0.473082328339418,0.531905910869439,0.391088826457659,0.352081710100174,0.404261009891828,0.364268341163794,0.479934774339199,0.466956616938114,0.570794067780177,0.48380820552508,0.035434549520384,0.069639191300181,0.617492632071177,0.113081887364388,0.109722871209184,0.138883381833633,0.152845795825124,2.0
4106,38106.089586,0.527387401636909,336.77419355,0.43977894151912,0.430876526567671,0.443871580064297,0.578137146102058,0.345654964008752,0.536083146053202,0.471565480179646,0.523969735701879,0.608817866619895,0.560970728449962,0.224687457912498,0.115173975738478,0.652143136092595,0.216039450291325,0.07551286665394,0.182276313751936,0.150081156040816,2.0
4110,21864.939669,0.49615903924673,284.82352941,0.489165976261481,0.0,0.360271588540994,0.0,0.330785433833416,0.40427193007408,0.413062665707026,0.405750738122524,0.565647149697328,0.607645659874647,0.0,0.046167682139919,0.579106486760653,0.087900458500744,0.023901570934611,0.089038262478052,0.099151495557565,2.0
4111,25234.333742,0.513178786966536,255.68421053,0.5704098727968,0.549096152186394,0.458981714646021,0.400612840056419,0.487108737230301,0.520792699522442,0.543090986543232,0.553557474745644,0.603059362040626,0.633007521761788,0.084421600773931,0.133406635622183,0.636374652385712,0.210326412320137,0.16808267922865,0.230546135041449,0.217719779411952,2.0
4114,20751.780735,0.582698992780737,243.53846154,0.631967765253943,0.0,0.477816357805922,0.0,0.518221764145671,0.597017544346887,0.562859989501335,0.60828330065753,0.668589595201853,0.699556779217076,0.0,0.138144771112255,0.716542856113331,0.258855542621097,0.185130298339032,0.254381448030472,0.22157159649037,2.0
4115,158548.64106,0.494369591609328,295.9039548,0.35882661357364,0.520665189507993,0.367087462752426,0.35785946650994,0.384475114383462,0.414912089758121,0.483450168645003,0.498157710468811,0.583287409042722,0.5203865062011,0.041452016277887,0.059343875423692,0.634643338383718,0.146310693640328,0.121960436714675,0.169264154719327,0.155834883510698,2.0
4118,24117.439848,0.603922494622164,269.57142857,0.557008762692296,0.0,0.518259719360706,0.0,0.500955221264861,0.634656357210736,0.555922737648321,0.580451826751232,0.660242181877757,0.578690542731174,0.0,0.177399611273824,0.693892517755198,0.311741297328195,0.187868376262486,0.235793079063296,0.224567754324092,2.0
4122,29148.707186,0.555100333232146,245.82352941,0.56386492229425,0.56200580069652,0.495927612368877,0.43583256063553,0.470929868519306,0.512515241136918,0.532614855239025,0.555264715029269,0.627810581372334,0.656206195171063,0.096380513264404,0.159553793903727,0.663301952031194,0.195751303663621,0.152428036842209,0.215019424655,0.200049624849971,2.0
4123,21299.917146,0.609038439236189,286.71428571,0.571677269904237,0.600026769073386,0.526830437936281,0.415863524926336,0.463462420984318,0.50146175293546,0.524935846265994,0.557829751780159,0.627604931592941,0.654473664729219,0.080227014363596,0.178931511546436,0.695720162830855,0.185866287272227,0.152486281959634,0.215620841634901,0.182538779158341,2.0
4124,29159.689921,0.515594740326588,239.26315789,0.524797914119867,0.119600938346524,0.417610162152694,0.278609393021235,0.416142975481657,0.429444435697335,0.46571630697984,0.475264691962646,0.582323203866298,0.406459415188202,0.109040872838635,0.090684105857061,0.632278407995517,0.1625699837907,0.099543993218014,0.144129814293522,0.135168536709478,2.0
4125,21307.549223,0.514726518016112,281.0,0.488616199869859,0.04435895010829,0.453375688508937,0.401506343058177,0.399072382010912,0.389531214378382,0.388585790599647,0.403401278351483,0.563689622439836,0.586449496055904,0.179620157927275,0.118094388273005,0.582210912516243,0.073745093112321,0.084886025784439,0.087808491185761,0.078688163886239,2.0
4134,71009.945616,0.559033122119002,316.40983607,0.397698788192329,0.18192450043767,0.463230850659017,0.247273626715638,0.464812580290742,0.504976366331258,0.505023115967202,0.54709820097143,0.615950979585723,0.649935704985941,0.078091007505738,0.129731054813784,0.660986359552904,0.175500760690903,0.176708966346942,0.215269210392779,0.182251008872106,2.0
4136,71574.949803,0.580377404810861,350.98571429,0.286421414930373,0.285455820541228,0.479107236955315,0.294311223449288,0.303214801475406,0.512899299152195,0.534119410207495,0.53452148282431,0.618922107852995,0.654346660710871,0.090251854979075,0.142764416847058,0.668177743268207,0.18199912365526,0.104672287940048,0.20449996850461,0.200271066743881,2.0
4165,24092.526436,0.564772817977639,281.35714286,0.673729526442151,0.37636216878891,0.449823270010394,0.458357397999082,0.550222880618517,0.621024597522824,0.559984852408254,0.609376014665116,0.588227963724802,0.749147652193557,0.189627577328966,0.121341984069278,0.712845832802529,0.276792221984198,0.229218388712683,0.255263004885163,0.22595866821533,2.0
4168,36982.348945,0.611233904506221,247.0,0.481588457118381,0.6239270397595,0.548118375467532,0.492066615157657,0.52802574679707,0.541736703478929,0.572602432785612,0.597324500481288,0.637181977430979,0.712405549757408,0.135974176582836,0.194583728147501,0.70485471053557,0.238984312975045,0.205585360978589,0.249068434717077,0.224392290819775,2.0
4182,24078.668865,0.578660678031833,273.71428571,0.483260267002638,0.0,0.449579855730367,0.0,0.551758763402007,0.552175605019858,0.517298087824223,0.563011570032253,0.58858498445777,0.712437891682913,0.0,0.117238091651437,0.690838589224704,0.220664268316225,0.225164362857508,0.218320891607639,0.185923879576284,2.0
4272,22370.020401,0.506658546626568,261.73333333,0.589960893988609,0.526577638089657,0.411626550555229,0.43525265455246,0.454085825383663,0.489285673201084,0.545732162892818,0.548292998969555,0.668832285702229,0.412582226842642,0.119722495335736,0.10008189836517,0.611560399830341,0.224608280137181,0.128148153051734,0.229773532226682,0.222756426408887,2.0
4275,71859.955177,0.45066490303725,304.7625,0.49245538492687,0.368566608056426,0.330228375154547,0.390327360248193,0.372488552355208,0.428218281595036,0.489252038067207,0.522534225834534,0.600136583903804,0.477610552217811,0.114825347682199,0.049274327073363,0.558866824256256,0.135483959915291,0.074355524903524,0.215577401657356,0.185091433027992,2.0
4292,59263.269812,0.523398932139828,307.375,0.272621735649289,0.534164918481179,0.424005597829819,0.440255385103091,0.603795097683961,0.433180476415832,0.524466758347907,0.447274791182212,0.512456581558821,0.477461425763256,0.120596991627075,0.110522000501284,0.604418882783854,0.133076559014197,0.285925381447909,0.141893153483013,0.193942758623721,2.0
4304,23462.700589,0.562934437677974,226.45454545,0.621002441360837,0.580258795902843,0.466138233031545,0.51233916410378,0.497694096394948,0.500655483631861,0.493553610075088,0.560664250737145,0.532102101615497,0.581209289176123,0.182001822583732,0.152190198057464,0.607508955966859,0.192311805273805,0.146531682284105,0.227839324800741,0.206744525404204,2.0
4305,39663.012327,0.543555205976459,289.16666667,0.64079122858889,0.593351375888771,0.378555604479682,0.466287433681354,0.47663567390512,0.455105716074017,0.502570502774816,0.497671982771914,0.571203207046213,0.524558569763748,0.132873475131854,0.079742787592769,0.576227048333262,0.165143054765715,0.123409078949515,0.166476843537579,0.202842676093881,2.0
4308,35790.466041,0.52555983280763,260.38709677,0.591892803087831,0.5802211612463,0.37594533059746,0.4723359066993,0.470564544200897,0.49023497197777,0.356230382807553,0.534384709317237,0.443212809972465,0.531094791833311,0.137683037319221,0.071660434754449,0.617755673825741,0.173327894182876,0.126393445243593,0.195714589441195,0.14682921837084,2.0
4311,59985.482947,0.479106088755307,351.07692308,0.515910794061643,0.495008423648499,0.37606559348879,0.370111652546459,0.354877518765904,0.449698894940041,0.512151071042926,0.514286155502001,0.637875145232236,0.443549878343388,0.072259130381065,0.08203688170195,0.631414015535955,0.17309407165481,0.059424571028945,0.206882901765682,0.193598012750347,2.0
4315,24575.827801,0.59012102403424,290.08333333,0.0,0.585131013935262,0.481596400114623,0.51045329191468,0.0,0.479973618957129,0.560809523860614,0.537703870372339,0.697065750072742,0.526425957679749,0.1689890997315,0.156774486499754,0.610381639816544,0.177909080447121,0.0,0.202285189520229,0.213967236876488,2.0
4337,41479.186856,0.538409774770608,278.33333333,0.0,0.521656415752462,0.401756615654842,0.446997046873376,0.0,0.464705766455547,0.465459140168654,0.563751740230096,0.536677612042105,0.457190240557129,0.128350547691052,0.095164971978316,0.618262699326953,0.175480011246494,0.0,0.234166949584677,0.187749148321313,2.0
4343,212796.07768,0.325968430105907,743.47076923,0.368252598450857,0.339530162823697,0.09144068754055,0.112997964668466,0.156947182423068,0.240434919257192,0.252688063954237,0.261739570367354,0.448129773950289,0.368923594787096,-0.088015115151696,-0.093385143112149,0.434601686584453,0.020283781626858,-0.065507392962933,0.012636806998065,-0.000180190271526,1.0
4355,35862.380788,0.513958462048322,270.0,0.545560761354864,0.434953243006021,0.357710607349873,0.366458233911544,0.398006944451481,0.418479378335178,0.476296327542514,0.492949984036386,0.506535358726978,0.401292669121176,0.09698620182462,0.061090506791516,0.567291061859578,0.13716839114204,0.075129145705432,0.180624719243497,0.179266860941425,2.0
4358,86230.704801,0.521460172751092,271.75,0.59206160902977,0.527411041472921,0.399097270918208,0.481941327551343,0.473007161225846,0.418750306036299,0.509493044472688,0.547687476833925,0.581829213148711,0.308208210381451,0.160342443018954,0.097895833650536,0.628155715418178,0.1453905628365,0.129328226809626,0.22390998445994,0.214318058003258,2.0
4359,52018.588966,0.502644542083945,325.83333333,0.347690306363567,0.540394332780633,0.36755846056246,0.426519517776787,0.691960908392424,0.453359062953662,0.574795870370762,0.576994877028209,0.688546806253413,0.427131379804304,0.098120163179814,0.067059702139788,0.618449045124874,0.186640195788876,0.340808166932034,0.236114882974214,0.233783440083586,2.0
4367,44812.624619,0.49316575974226,327.93548387,0.106492621654814,0.484004464745522,0.350417713075876,0.344394725002348,0.437072560191154,0.361876339651644,0.406815249472857,0.365798588469625,0.517318661883473,0.432321974262595,0.041316889377049,0.042724226786231,0.529507310315967,0.088848337135278,0.193979850411415,0.056914269708795,0.102974986152549,2.0
4372,38021.602473,0.570638430030907,303.35483871,0.643410841623942,0.599693181321901,0.412684001028538,0.477636563865577,0.537809252738953,0.487804659587495,0.587780215284404,0.577026749358458,0.717377198093078,0.563865117290441,0.146841939207019,0.102948936127017,0.670281871276743,0.179945322411025,0.181242452934384,0.245605376932551,0.250451660988962,2.0
4375,57125.695692,0.517647758126259,263.84444444,0.0,0.529482461658179,0.379797161940266,0.425699627866932,0.0,0.483709132846664,0.569783035154436,0.524527265745051,0.675421273007112,0.400058273883427,0.107672859818729,0.066932538018662,0.630781551202138,0.196327837220594,0.0,0.191217424822789,0.231726054759587,2.0
4376,21285.110349,0.554640889167786,247.84615385,0.574404897658448,0.557461730743709,0.403383322452244,0.472876486025358,0.457408107425037,0.446935123518894,0.513450286106059,0.541357551750384,0.597443475535041,0.365411053362646,0.144910009087701,0.093589670631397,0.633852470862238,0.203317124200495,0.114662756457141,0.213478795007655,0.211527606766475,2.0
4380,62178.566406,0.503644101523064,299.9047619,0.545117365020626,0.538774111249425,0.330940823968466,0.410158340995376,0.468525912542388,0.316946796468786,0.348535877895785,0.507695156174737,0.331477064672891,0.285075124453854,0.087922928603114,0.028756607590277,0.610232244203757,0.113913033862372,0.12907921713074,0.178001467641946,0.142455025013905,2.0
4384,23553.564256,0.581113620882943,258.26666667,0.0,0.580121809527988,0.432943903264545,0.503455051354,0.0,0.50771987367244,0.36497861856506,0.529892760373297,0.434493787231899,0.586407892760776,0.164842274217379,0.114168394534361,0.640446481250581,0.173864059859798,0.0,0.202546142751262,0.143437203019857,2.0
4387,20752.26523,0.540275947467701,354.15384615,0.627089566475636,0.578811270159644,0.343794042596946,0.451908390264253,0.43421839620616,0.525889765571904,0.36863665846554,0.520060210614591,0.375732781113805,0.542971100356128,0.122953130284677,0.045663331282904,0.625673026651949,0.220270373128556,0.089268343422461,0.17559640995554,0.159962918710064,2.0
4397,25770.965374,0.579720216600791,333.5,0.591829476356506,0.578851662900137,0.363834565424401,0.440440271859584,0.428326195996741,0.457830357810725,0.4936681739662,0.479537345792936,0.686865384164064,0.513767559243285,0.112447125027361,0.064152498294235,0.590857210366622,0.157751959708074,0.088139528489631,0.142059555925105,0.197517681219008,2.0
4464,93115.467036,0.539939488683428,295.87096774,0.556482077354477,0.586896976899533,0.392377708107233,0.529943821330865,0.528859762208802,0.422127757132763,0.52278938836285,0.554503548358168,0.52479473395007,0.314394822787671,0.18915681305918,0.057577442180575,0.669476471841335,0.202830200748784,0.168210600680184,0.201876035181894,0.206406237601879,2.0
4473,22188.067121,0.52387049049139,250.07142857,0.523372839391232,0.507015343010426,0.43517642468214,0.436325733363628,0.478468479961157,0.449432933652723,0.43071206137538,0.440010186284781,0.464244517683983,0.572773222987716,0.151769999414682,0.101556873781374,0.586614844202995,0.1150189780605,0.152064240723848,0.121385741885751,0.129354093782604,2.0
4476,29732556.758,0.236387164903537,668.23939106,0.301099626168795,0.335073465290959,0.045033721521784,0.056548656058827,0.166479040194364,0.324558452973957,0.287341388027596,0.334145901349008,0.419220401388513,0.297498281391784,-0.123316099507036,-0.095104115514,0.524133370757596,0.088267187929619,-0.033087741247667,0.05226744081758,0.042754780952259,1.0
4487,110515.89599,0.456653537635271,285.02752294,0.491607631221035,0.581636732907465,0.329245645004481,0.432383804681337,0.410294341859479,0.291483116367005,0.432202717676986,0.5084101736243,0.547558813682062,0.155973682967608,0.122977522006826,0.053096272074381,0.671449351129193,0.119771318423827,0.101818300031958,0.179139505750334,0.141427120269479,2.0
4497,127381.6615,0.467644271215153,327.00900901,0.514414662437817,0.561607696411368,0.379833218547216,0.464782657799217,0.505019209195864,0.493673393166209,0.516903433636947,0.631801478138054,0.502540720651328,0.526095919400813,0.1544972633705,0.064332533133112,0.568330338610426,0.176367114073631,0.181645790623739,0.307546758835536,0.204142452139686,2.0
4529,107227.41831,0.499204775318503,289.0,0.559574426307032,0.558436448841045,0.329512223834172,0.429523311555386,0.525171615959456,0.338491215537756,0.526020825219651,0.557197912806465,0.459052259102464,0.395792927770388,0.115556583846531,0.01396969105978,0.661807833239436,0.086151734567606,0.176293621577012,0.213871414656751,0.23817471624352,2.0
4538,231466.69494,0.496243826864998,339.70652174,0.567642424489565,0.542700978652867,0.35101398917428,0.413021712091522,0.469571894169718,0.323707558322644,0.444469199088461,0.544767289201994,0.449358059084358,0.336721836818733,0.106734295768898,0.035722421790186,0.549184584603218,0.092528041221588,0.143914805585743,0.221278598415103,0.151652603549658,2.0
4543,112894.75994,0.454259731613173,304.98823529,0.496489101412273,0.491542893544872,0.373812153714128,0.431972047037417,0.474198293125275,0.443291602468995,0.501284713792329,0.582538566904364,0.461838720901178,0.488573147091254,0.138169360050291,0.073809048601214,0.593745209546904,0.152034817179714,0.167223972683348,0.26806465393521,0.217325931433404,2.0
4544,54716.259704,0.492949479088491,249.65,0.557818297828947,0.533126515089249,0.355200787892147,0.433592255322301,0.485590071398385,0.419785591260511,0.481466587404816,0.546584023200736,0.529566002743585,0.243250605023029,0.133579440795037,0.049592467138962,0.66662551614703,0.200346849174524,0.158169677975226,0.212882160532231,0.200437160246834,2.0
4545,24017.950171,0.586968173814374,248.33333333,0.624041183050289,0.640757808851641,0.426455392393955,0.522910956726518,0.528491907341536,0.48634907326033,0.474445111529772,0.544996323973634,0.586899455203566,0.644199900848921,0.184189599960349,0.090886880394591,0.703612920849822,0.126512581699116,0.179054702090663,0.1963323219571,0.165095556267472,2.0
4549,147615.4487,0.497286727821285,303.59310345,0.557059368739525,0.547261332697941,0.365741609680382,0.43439327677091,0.479912528485963,0.391970662607087,0.476560087366538,0.517033216402386,0.365942188115283,0.44397147099177,0.123241291860309,0.053166237766466,0.611143656526551,0.12814790227347,0.15897549243544,0.208256707075193,0.190180295147002,2.0
