,PT_NDVI_0,LT_mag,PT_NDVI_2,PT_NDVI_1,PT_NBR_0,PT_NBR_1,PT_NBR_2,PT_NBR_3,PT_NBR_4,PT_NBR_5,PT_NDVI_4,PT_NDVI_3,PT_NDMI_1,PT_NDMI_0,PT_NDVI_5,PT_NDMI_3,PT_NDMI_2,PT_NDMI_5,PT_NDMI_4,Area,Perimeter,P/A,P/sqrt(A),Max.Distanc,D/A,D/sqrt(A),Shape Index,NDVI_slope,NDVI_intercept,NDVI_rvalue,NDVI_pvalue,NDMI_slope,NDMI_intercept,NDMI_rvalue,NDMI_pvalue,NBR_slope,NBR_intercept,NBR_rvalue,NBR_pvalue,label
230,0.59340392573,254.0625,0.6363921997199999,0.6656143021600001,0.4354601731100001,0.52843867077,0.53934008507,0.5326522573800001,0.62249565748,0.6291824842600001,0.6689128425199999,0.54746232473,0.19658576945,0.11664702490999998,0.5815148506100001,0.18708761409,0.20032609601,0.28363417574,0.27889243496,47690.160076,0.01131877258,1812.1777571,4.5289764745,0.0038112289743,610.19199084,1.5249857033,1.2776006755,-0.013567826029999995,0.660682782038,-0.4003605814209424,0.5042108335266813,0.025266315153000003,0.15350627259100005,0.8374227058625479,0.07674297736696414,0.028464319939000036,0.4850288711749999,0.8860684931917573,0.045366463059758326,2.0
101,0.4299559779,275.97435897,0.5745551753600001,0.5777869392,0.4100416242,0.4593811909,0.44337674883,0.48640023135,0.46973368139,0.50144400494,0.56952319837,0.6163898401100001,0.11255948574,0.11730497609,0.45781869634,0.18797306482,0.099837079469,0.1886046733,0.18466936834000006,90634.187131,0.018864620967,1603.3671513,5.4997194092,0.005716843461399999,485.89362233,1.6666666667,1.5514422016,-0.02449684627100003,0.6327053086890001,-0.6492410534510146,0.2358094680965579,0.023692266399099996,0.08365193513650004,0.8407781848154341,0.07441894347791844,0.01104825606399999,0.43892240329,0.7701509199039172,0.12762241686805784,2.0
318,0.5654967371399999,248.79166667,0.6573165397999999,0.48649554218,0.42561685864,0.39831473313,0.5064756806,0.5102755293,0.5503268323699999,0.5167306796,0.67158458397,0.63516969774,0.11994838642,0.081282832951,0.54792554647,0.18257864959000006,0.17383507478,0.18947529325,0.21043344865,28475.362082,0.010240794239,2764.7978105,5.3210643193000005,0.0031543532477,851.60864964,1.6389858175,1.5010445312,0.013712805275000009,0.5585599662070001,0.27294366251270896,0.6568418568572462,0.017565218752999996,0.12255851427900002,0.82308913421811,0.08691434231114208,0.028068304470999984,0.41221977758699996,0.7714973180515223,0.12653033400058242,2.0
90,0.52414824478,266.56410256,0.54900656268,0.51518743485,0.4122004741800001,0.43940369375,0.4474785700399999,0.51640191525,0.49845612831,0.54123733938,0.58498699591,0.6378809414800001,0.11157175778,0.08487440772600001,0.60187539533,0.22509545162,0.12604921375,0.23237539567,0.18970926488,44756.243062,0.012935740091,2226.3898159,5.366563146,0.0041224744468,709.52531975,1.7102631376,1.5138795132,0.02093563541900001,0.514980559793,0.6982273248564749,0.1897342110444244,0.030526732691,0.08538001866699997,0.8662737650281931,0.05751084198557727,0.025464484953000008,0.4122020744869999,0.9145916634560092,0.02957608860918912,2.0
431,0.38654188003,400.6,0.5826871088600001,0.56549992391,0.3505573873,0.40732526992,0.47690576826,0.48051322869,0.44219254596,0.4119928096,0.58359882491,0.6386363319,0.091196326087,0.08804484592499999,0.52091617499,0.15352356625,0.14981023094,0.083724416593,0.12822032933,19576.432897,0.007006859216100001,2756.4826292,4.3948021246,0.0021727348079,854.74897827,1.3627702877,1.2397507902,-0.008825578179000015,0.6047444074510001,-0.33018406658299954,0.5873654843064875,-0.0036533720598,0.1322550900194,-0.1779015978855625,0.7746891965968208,-0.0025378142940000016,0.451399367368,-0.11597337945898263,0.8526697825879095,2.0
787,0.5280586474,418.51351351,0.56789007783,0.7961246342899999,0.35939475284,0.66150712257,0.45784236704,0.5699964534699999,0.58334113445,0.72244241266,0.74571883962,0.70084849426,0.35395110008,0.12754929313,0.78955757192,0.27420849406,0.24095523402,0.41297432958,0.29814385392,51292.940202,0.01185776175,1943.6736488,4.8007935852,0.003979039866699999,652.22721616,1.610974269,1.3542788668,0.01646946370500001,0.670619532469,0.2791880526326439,0.6492002376238983,0.017523507889999998,0.263476078662,0.4069583536603054,0.4965251170815021,0.024736934759000004,0.524815093761,0.3903597096537483,0.515906823220789,2.0
272,0.29256429141,269.90909091,0.6214609677699999,0.3805773048800001,0.5927880132500001,0.43767560092,0.5422614684,0.50764948452,0.0,0.55443133051,0.0,0.58090119507,0.15700065465,0.29217950154,0.62732024934,0.19581889381,0.19615866284000005,0.22484275457,0.0,20534.90058,0.0080848375571,3008.6348863000007,4.9319696192,0.0026542138483,987.72057242,1.6191422487,1.3912829428,-0.012797507885000016,0.4804444670670001,-0.07580853973698153,0.9035701005899944,-0.006047446300000001,0.172906532074,-0.10646161381293748,0.8647053581922111,-0.030875000922,0.5010285796359999,-0.20971781178982604,0.7349494425266835,2.0
340,0.5963175329,225.72727273,0.4248134526,0.46126547456,0.44046541807,0.42835370673,0.4935205836600001,0.52329682176,0.55556664274,0.54755513088,0.68344853053,0.6388321986100001,0.14189161723,0.085765388266,0.64367767282,0.18822752624000005,0.1942128974,0.20442327172,0.21585955451,20744.899992,0.0080848375571,3008.6348863000007,4.9319696192,0.0023025627456,856.85959123,1.4046255633000002,1.3912829428,0.062345947445,0.383369623489,0.8335918115286232,0.07942312551531569,0.014670996609000009,0.14490998359299995,0.8193333842174506,0.08964303503720808,0.030044890737999982,0.41952390494000014,0.9227945931710264,0.025451359442607024,2.0
173,0.5374983001100001,243.91666667,0.51475436745,0.51364614118,0.38540667007,0.39296554942,0.45560881688,0.4458953411300001,0.44014149327,0.50254124018,0.4988199683899999,0.55627281243,0.075387263971,0.06236583026000001,0.6500993601699999,0.11464973761,0.15038355632,0.19920906905,0.11790321058,17217.010268,0.007006859216100001,3112.1578071,4.6697378527,0.0024104328486,1070.6148328,1.6064386578,1.3173087272,0.025697203891999986,0.469626918248,0.6593657447561043,0.22606088780185685,0.0215163264418,0.06695758818079997,0.7354752060141729,0.15667602514308687,0.020368405791000008,0.38632527080300005,0.8229409886674819,0.08702148486903673,2.0
511,0.5967772237300001,241.38461538,0.61156654629,0.65405736322,0.45551926101,0.53040909767,0.5044266330899999,0.37187931551,0.4643293971399999,0.4866344603600001,0.52910148827,0.43474029242,0.19944028692,0.12086157386,0.6456073251600001,0.10947280085,0.16127247228,0.15743240265,0.18327547440000005,24547.825702,0.009162815898,2867.3202174000007,5.1256928578,0.003256315463,1018.9988826,1.821587719,1.4459312594,-0.00993651341399997,0.6048241433139999,-0.16953439163268488,0.7851806407965594,-0.006201276642,0.18078251734600004,-0.2880497310885278,0.6383805545901824,-0.012764651056999985,0.5098297339249999,-0.3322597266733716,0.584871851492587,2.0
339,0.42519531778,297.26865672,0.53717611045,0.40367274737,0.47182048617,0.41017409354,0.40413932484,0.46068004759,0.48169827005,0.48620864737,0.63978623647,0.59144851818,0.12067617339000003,0.14307244472,0.62105429437,0.13460601748,0.11907295447,0.15103596526,0.15482371274,139063.20794000002,0.025871480183000003,1436.3805264,6.096006096,0.0079306537596,440.30865421,1.8686721178,1.7196515703,0.053737322002000015,0.3974156153619999,0.8952217365410905,0.040067709142340084,0.009647034200999995,0.10710186206500004,0.9182693461130548,0.027702193600280898,0.022962805287000003,0.37969166081699995,0.9290415585647954,0.02244722373600694,2.0
544,0.5416994028600001,357.15942029,0.5919832908899999,0.53674401437,0.42718854807,0.4948858148,0.5313293498699999,0.5913019911199999,0.4080498218500001,0.26114815284000004,0.44686198684,0.70906342022,0.19492077422,0.14546194155,0.21096085154,0.28951833196,0.27155572803000005,0.124831843,0.18914654283,69772.727061,0.016169675114,1766.9760443,5.3452248383,0.0051838318496000005,566.47438068,1.713624211,1.5078600877,-0.07966876297099999,0.7381290016850001,-0.6736078973959684,0.21254230039954267,-0.02225870476400001,0.28077075830000003,-0.525397020137255,0.3632404932816489,-0.05907548519399997,0.634569481678,-0.7285462731598448,0.16268646733099187,2.0
4,0.61234386542,270.4,0.5491258019799999,0.63907747143,0.4241284129,0.51513638658,0.51014052129,0.5468257462,0.5405912712300001,0.46475023406,0.5834169031399999,0.64028304456,0.20346125777,0.14627685368,0.61083825419,0.26087917275,0.2116034922,0.17655543975,0.25002223747,110344.54007,0.029105415205,2013.8199339000007,7.6559170141,0.0089746147885,620.9586097,2.3606914923,2.1596943159,-0.0022187333320000005,0.6112044950559999,-0.09037637760764852,0.8850860621730059,-0.0015392890769999974,0.22512218721900001,-0.07023936539989889,0.9106420529932748,-0.007032155509999994,0.5365852984020001,-0.34251203716551115,0.5725836547369726,2.0
562,0.49090470353,281.24615385,0.5579223209899999,0.52198048641,0.40485818845,0.38165492252,0.34800257818,0.39271730799,0.43326619509,0.47572348005,0.5599711966300001,0.56563430642,0.10103220288,0.12708637837,0.46991954603,0.10248218145,0.068508575244,0.18823688563,0.13705381982999998,82841.146318,0.022098555989,2055.9005056,6.7403584795,0.0073310453067,682.03097796,2.2360679775,1.9014200218,-0.010207300511999995,0.5657074728320001,-0.40059781308718506,0.5039340608358006,0.024295461008600003,0.04657634998099998,0.8451589484885342,0.07141834379713319,0.027340073197000016,0.32425267717499995,0.8761561324423877,0.0513344444373119,2.0
694,0.48831661842,309.58536585,0.26660567898000004,0.45843325718,0.37802460207,0.31166984554,0.26533636569,0.45531793381,0.3946045358300001,0.49122406852,0.4922689085800001,0.5911546202,0.022336436416000003,0.062499359247,0.6315280792100001,0.14312740982,0.082659705625,0.17402920587999998,0.14427490835,111713.30327,0.024254512671,1653.2597643,6.3323779026,0.0084408182171,575.35128926,2.2037322078,1.7863308259,0.05718528736600001,0.31644224673199994,0.6348083015012655,0.24989796757779856,0.0365000741653,0.0037853107222999703,0.9503696328342518,0.013173321468337176,0.048837661610000006,0.237117565048,0.8138736348582409,0.09365542882547684,2.0
792,0.50398809531,388.9375,0.54495101571,0.65149272301,0.31089162691,0.55927168781,0.52758301605,0.49726617336,0.57934003364,0.62881403836,0.6447884256199999,0.57363957654,0.30108989125,0.08339244672,0.78603178588,0.24176549519,0.25852683295,0.32130149002,0.30057579116,33468.058726,0.0097018050685,2428.78889,4.8542390097000006,0.0032896006428,823.53185181,1.6459316235,1.3693555427000002,0.03689155356499998,0.5295060446570001,0.6243115295445438,0.2602817256962365,0.008247215574999989,0.2599102533890001,0.3936749298208921,0.5120236198153891,0.019084171869,0.5012024742370002,0.6009638311411334,0.28377567344870186,3.0
17,0.5023174999600001,233.41666667,0.62576304298,0.6126299108300001,0.49440640446,0.55407998436,0.61126072313,0.60254144669,0.6395637047899999,0.49769414412,0.58079966118,0.59792103579,0.24575683631,0.19299208334000004,0.47721369878,0.32603543996999995,0.29853344356,0.26832915215,0.37297610233,21064.807121,0.0080848375571,2929.460284,4.8666426339,0.0026949458524,976.48676134,1.6222142113,1.3728545405,-0.03157958059000001,0.673604211682,-0.8428159232936999,0.07301843465217088,0.011958729045,0.266450007729,0.3796170584068146,0.5285304295338539,-0.008446869882000019,0.606368610264,-0.2391624005041553,0.698417340890819,2.0
333,0.60877805948,257.90909091,0.6766440632699999,0.5589842089399999,0.54460132122,0.53552658128,0.5444349237699999,0.56510294593,0.6008893695,0.5576995528,0.6952878417,0.6432370252399999,0.20533038035,0.16659442584,0.5668527289899999,0.23159140314,0.2090785992,0.22120893833,0.25881219811,24016.490261000006,0.0097018050685,3106.5904407,5.4899485320000005,0.0034512146212,1105.1046970999996,1.9529345837,1.548685888,0.003438081853000019,0.6178869280689999,0.08696891983071152,0.8894074798751583,0.008149071486999995,0.20075708936500006,0.6005519766717099,0.2841948865872165,0.010080038877000031,0.5304905580249999,0.6322510372484779,0.25241720047958194,2.0
2,0.5698561465199999,329.70588235,0.4883409711399999,0.5391699698800001,0.33060997183,0.36642199213,0.35183088888,0.43358014659,0.43583151359,0.41719520837,0.6030602848,0.5351479703700001,0.10664447118,0.058539555027,0.57974359935,0.16424467245,0.095414076847,0.13554107669,0.15256284533,24397.301298,0.0080848375571,2529.9884271,4.5226701687,0.0029150296366,912.20030003,1.6306719195,1.2758216995,0.01958665725999998,0.4903325873280001,0.6997168837980628,0.18837788483703266,0.011494197950300005,0.0963988346485,0.6188030200973949,0.2657759828991951,0.018554705718999996,0.34530783275500004,0.748184490232118,0.14582495341844295,2.0
464,0.51559474033,239.26315789,0.52479791412,0.11960093835,0.41761016215,0.27860939302,0.41614297548,0.4294444357,0.46571630698,0.47526469196,0.5823232038699999,0.40645941519,0.10904087284000002,0.090684105857,0.632278408,0.16256998379,0.099543993218,0.14412981429000002,0.13516853670999998,29159.689921,0.010779783409,2854.3459178000007,5.5470019623,0.0034512146212,913.83657641,1.7759071355,1.5647803635,0.10828802290500003,0.1282279071909999,0.8371034243740637,0.07696526360483434,0.0105802426392,0.09834991225200003,0.6494514307579893,0.23560576193093916,0.04428839293800002,0.280170381814,0.8858205211417348,0.04551289485424509,2.0
393,0.23509493108000004,252.37354086,0.71461425757,0.60763920352,0.35003587206,0.51140799796,0.5610376745000001,0.5218779859,0.57198921174,0.57982061778,0.7046346602,0.62003080153,0.18729925679,0.15637286967,0.69033788867,0.18172979538,0.24205088964,0.2267736879,0.22571060334000004,325693.50253,0.065756678798,1555.6675689,10.114125402,0.014880884841,352.05108238,2.2888494086,2.8531420992000003,0.015541777293000002,0.620826030419,0.4925358893885839,0.3992529207516538,0.006260857591999999,0.193930273834,0.37196110561687146,0.5375637940809015,0.01477767768799999,0.504893664512,0.7609049479551524,0.13519661242999167,2.0
592,0.5066295583,264.71428571,0.6276999825199999,0.44850294235,0.41198839983,0.48681669145,0.55066609458,0.5796149953999999,0.5543596427699999,0.5728282551199999,0.61638732952,0.61346591424,0.15775696631,0.076842676419,0.60156244492,0.23207576271,0.18944224951,0.23947210195,0.19819042087,44239.847119,0.012935740091,2254.5719654,5.400421924400001,0.0035137794965000003,612.41712416,1.46693515,1.5234308983000002,0.029480635214000007,0.4930818170679998,0.6220027784322746,0.26258077032139465,0.01721784426400001,0.151733967478,0.8181608138623379,0.09050022571588888,0.017571667552999968,0.4961421332050001,0.7559383279959175,0.1393181484550394,2.0
530,0.5448738336600001,275.71014493,0.56610426597,0.56818174561,0.3930188572300001,0.41515028506,0.45181296708,0.27615081439,0.37426781132,0.5200329082399999,0.50050169675,0.30846918581,0.10673436827,0.063901209384,0.48537338206,0.056208159439,0.12199935757,0.20527668399,0.071103730812,86205.014541,0.019403610137,1734.8492072,5.8019253410000005,0.0050345743299,450.13413602,1.5054015299,1.6366929209,-0.023121929631999997,0.555091844136,-0.3450725291878524,0.5695222543613935,0.014618900468200004,0.06840775861159999,0.3962192568242059,0.5090474450822767,0.013222009059999993,0.367816930038,0.23001649677770214,0.7097372659550834,2.0
78,0.5781466189100001,335.59701493,0.5610223524600001,0.58527983661,0.46613657322,0.4935274659100001,0.49050096289,0.56328413935,0.5857147245800001,0.5963805358600001,0.68334841575,0.6927398728499999,0.15123253545,0.13494035304000002,0.58136595773,0.25194960946999995,0.15701448462,0.27191787563,0.26141739656,64844.027936,0.014013718432,1649.1776414,4.8074017006,0.0040424187785,475.72431963,1.3867504906,1.3561429817,0.011449830552999984,0.5864017954210001,0.2910351323076304,0.6347422460713494,0.034577359230000014,0.114974302656,0.9202025923589284,0.026733095685374655,0.030091990159000014,0.45560559524099997,0.94002412903642,0.017472400676245434,2.0
240,0.52939967774,288.47727273,0.5658870585,0.5840820608699999,0.36878524833,0.432629519,0.4659368586,0.4360940776899999,0.54730450493,0.547094405,0.58827010875,0.49739471467,0.11335765581,0.062870471493,0.61365445939,0.10733490386,0.13381707354,0.19459304805,0.19610093190000005,111322.82217,0.027488447694,1901.9410487,7.2305882911,0.0071758468499,496.50085138,1.8875418063,2.0397112984,0.008152784729000008,0.545399326249,0.2933082304069177,0.6319743341759805,0.022475464284000005,0.08161432977999998,0.8188289008666885,0.09001152432586793,0.031029741833,0.3927226475449999,0.8530279710193986,0.0661259764982292,2.0
322,0.37591898876,287.34285714,0.61868643885,0.48476777008,0.69416562406,0.4993663691,0.5517130239600001,0.5566073836100001,0.53372508743,0.53230608782,0.6521979114600001,0.59135718768,0.20901673272,0.36843553061,0.5442044527000001,0.21530317364,0.20681698162,0.18524336605,0.19501238733,53556.861446,0.015091696773,2164.5456543,5.7154760665,0.0046365601598,665.00449192,1.7559422921,1.6123060309,0.015238483785000026,0.532527300799,0.3677188058660856,0.5425822646244864,-0.005935132763000001,0.22008392656099995,-0.7802391719701801,0.1195083149914766,0.0047891500909999956,0.520376140111,0.3365875824883943,0.5796787324532561,2.0
103,0.49401348976,273.12,0.55646712858,0.59514270063,0.40917124123,0.4902916448,0.41671685948,0.52802701905,0.50387064404,0.54388513184,0.6066282127699999,0.6717092609800001,0.1465457469,0.12256926471,0.5784584606300001,0.2269868775,0.090563780964,0.2279604456,0.25046728283,34158.111089,0.010779783409,2433.2129135,5.121475197300001,0.0036655226534,827.38184211,1.7414898464,1.4447414794,0.001679260419000006,0.5966433714609999,0.06109527932941775,0.9222594944127891,0.0322732899266,0.09168495697899999,0.7558754290700129,0.13937057869654418,0.01943407586400001,0.43825603225000004,0.6240707954994495,0.2605211949137681,2.0
82,0.26060996597,795.97126314,0.35223337731,0.28408375559,-0.033076579188,-0.014181145843,0.087302222732,0.16110211428,0.18897475066,0.30043487238,0.40859536329,0.39770884256,-0.17077017175999998,-0.15276810177,0.40499050172,-0.031291023658,-0.10488591166,0.07162216844,0.0070296799237,2910074.1725,0.151996,402.84364209,7.8249998226,0.039095152909,103.61610691,2.0126816796,2.2073916956,0.029817547824000007,0.280069724622,0.8918527678295873,0.041993627196827435,0.05967002719837001,-0.22466913333797,0.9959117671208052,0.0003135962016939757,0.07309045643739999,-0.07454480647040003,0.985369208571649,0.002119728195707339,1.0
707,0.46163056399,398.92982456,0.4708080065600001,0.4617408182,0.29263741739,0.35124932229999994,0.4967961314600001,0.29829118675,0.35084413881,0.4366909689,0.41303546884,0.33138403231,0.04109731761,-0.005090600846,0.55023131951,0.071020645224,0.18071579319000006,0.11187081932,0.09716581398,63111.558285,0.015630685944,1887.8744053,5.4321977072,0.005335720564,644.44838331,1.8543452999,1.5323946811000002,0.011920846490000005,0.409677389614,0.23401535330877796,0.7047847043498071,0.0057997024209999965,0.08297497060180004,0.1750856648112663,0.7782182689790361,0.002493130055000009,0.379294959479,0.04988381712258688,0.9365123025804772,2.0
174,0.46579301701,261.90909091,0.57185295224,0.41885665518,0.35347441698,0.34090187401,0.43391910883,0.4251565234,0.44529357438,0.5224544853,0.4894412549600001,0.54055904769,0.031762726247,0.038512324807,0.6350463880899999,0.10804373714,0.10629692994,0.2063655412,0.10267045965,14439.859398,0.0064678700457,3425.2151013,4.7067872433,0.0022223092809,1176.8769711,1.6172150800999998,1.3277601673,0.034996776854,0.42616092906999997,0.6749003220703137,0.2113270509942828,0.034557915961599996,0.007354130950599987,0.8785270154943767,0.04988587714433114,0.03744796881300001,0.321201206745,0.9164730448278072,0.02861253817228023,2.0
769,0.5310365296899999,299.13636364,0.60626186537,0.68258909349,0.48302203789,0.5496691864500001,0.55607404986,0.6181625170399999,0.43945314735,0.51488810086,0.4046404784800001,0.73496790017,0.20225488714,0.16102862385,0.46954827862,0.26128299348,0.25736159725,0.24421762169,0.17797449936,33919.147438,0.01185776175,2915.5104731999995,5.8797473221,0.0042182574851,1037.1581193,2.0916500663,1.6586460965,-0.062770301663,0.767912428215,-0.7099195515147889,0.17916278092302154,0.00045383712099999747,0.227256808421,0.01953669412958578,0.9751266909362134,-0.018618307369000005,0.5915043224190001,-0.45014737081741824,0.4468465607443359,1.0
465,0.51472651802,281.0,0.4886161998699999,0.044358950108000006,0.45337568851,0.40150634306,0.39907238201,0.38953121438,0.3885857906,0.40340127835,0.56368962244,0.5864494960600001,0.17962015792999994,0.11809438827,0.58221091252,0.073745093112,0.08488602578400001,0.087808491186,0.078688163886,21307.549223,0.0075458483866,2734.1629318000005,4.5421997917,0.0024846173096,900.27631082,1.495607604,1.2813309044,0.1150777347394,0.10783183198139996,0.7848009681184097,0.11589196634516885,-0.0189821195386,0.15789594499539994,-0.677266243937058,0.2091074513248237,-0.0006696720829999892,0.398428417929,-0.1534418451909892,0.805401143356178,2.0
231,0.36954385265,303.90909091,0.5731905102699999,0.0,0.30379461686000003,0.0,0.50659713371,0.6398870023800001,0.60027895579,0.55078391308,0.68678299794,0.45939990065,0.0,0.08754247783500001,0.64491272951,0.3048291904,0.18282577095,0.19248950481,0.25211885571,37118.70707200001,0.010240794239,2104.5475871,4.6424388855,0.0033767574744,693.94488643,1.5307787502,1.3096078307,0.140341794669,0.05183184366699989,0.79810651006358,0.1055375950727028,0.045427209437999994,0.05017103605999995,0.6231726313566668,0.2614151598772456,0.119524964824,0.10093450652000008,0.7220117317055882,0.16841439324645474,2.0
91,0.5902374315,244.37837838,0.5857879081399999,0.5969002649,0.5054512523,0.54347461857,0.52571241145,0.57691907488,0.54261121692,0.60203100759,0.5804628428199999,0.67592461928,0.19768266927,0.16892821414,0.6064248006,0.26549015185,0.18413276154,0.28248953747,0.21752262852,46380.680055,0.012935740091,2145.9178948,5.2686844795,0.0041136563095000005,682.41698004,1.6754787124,1.4862684512,0.0013724006080000019,0.6049828853239999,0.05609790390126853,0.9286114107539633,0.020300360338,0.16856246871600006,0.7504684152459593,0.14389928656994888,0.013401158350999988,0.5179461908290002,0.6886585324302629,0.19851234200572085,2.0
909,0.5267989650899999,377.63636364,0.49000573595,0.4554600474100001,0.3977397783,0.29769548097,0.3694093871099999,0.35436277573,0.2169724004,0.4684493071600001,0.14955248619,0.48774948279,0.054451365409,0.11175394264,0.5692029507999999,0.11652970815,0.11926082239,0.23915515284,0.10717673895,35134.879494,0.01131877258,2687.0221916,5.5148701801,0.0036655226533,870.17745464,1.7859605741,1.5557161550999998,-0.011296744298000023,0.464284373522,-0.10992536163598847,0.8603210681336743,0.035732349142200005,0.020117710121199974,0.8329225501903059,0.07989425581605124,0.01890706656700002,0.2846566705729999,0.3219587620241452,0.5972658438976021,3.0
819,0.5228102453,498.36,0.41220651359,0.45617534297,0.4661506763,0.3876053681,0.45173572471,0.5045260813,0.53232182283,0.5352136187,0.56114421391,0.5780813446999999,0.12891832943,0.19690844108,0.5639269464,0.26865279776,0.20974715188,0.29656671859,0.2816030628,828268.84427,0.1789444046,1802.3931209,17.959069126,0.066960592409,674.45143869,6.7202431419,5.0661598655,0.036444090718,0.40497460016000003,0.7678512260097833,0.1294941701666031,0.040715268924,0.11495180532,0.9349623362099436,0.019715076385970847,0.03758025993199998,0.3695397433320001,0.9485224039331794,0.013911663794572236,3.0
832,0.41755645713,395.24324324,0.5794553017,0.50721037065,0.41774057552,0.5735404434,0.60525787164,0.65854516625,0.6214836563,0.5403393697300001,0.58993467796,0.71078087838,0.2527963941,0.15533696398,0.56783071878,0.37728108555,0.29595708506,0.2788729533,0.34039153392,50506.039099,0.012935740091,2145.9178948,5.2686844795,0.0038867061821,644.76808356,1.5830426704,1.4862684512,0.013172007252000007,0.5515263677380001,0.280577118723595,0.6475023079085398,0.009658756726000008,0.2800835402079999,0.3072188435797464,0.6150802323616575,-0.005017636267999981,0.6148862102679999,-0.17547949082922246,0.7777245972542096,3.0
510,0.48615767675,545.02173913,0.36594773478,0.3507659508300001,0.54328811461,0.14602331252999998,0.13880063904,0.25500054471,0.29087915228,0.37253520199,0.33720132299000005,0.42119928077,-0.053409920138,0.23528087305,0.50878017561,0.019708053849,-0.073091317808,0.093042263323,0.073290953926,28261.110312,0.0086238267275,2328.2507878,4.4808962689,0.0027746165746,749.08778084,1.4416765839,1.2640374999,0.028728203777,0.31059428166499997,0.6463061578070564,0.2386563014087493,0.043928663865600015,-0.1198779849664,0.9386382796537764,0.0180776472230948,0.060510229216,0.059117082461999974,0.9633956103750648,0.00836054494016295,1.0
215,0.5127917230100001,250.55555556,0.46848269939,0.4756675654600001,0.31666383454,0.30032624781,0.31863424301,0.43152159154,0.44955631495,0.41211089969,0.53153788507,0.56887106359,0.016792559468000002,0.010449756017,0.5529189074,0.095005388018,0.0189770805,0.078151268885,0.10871156074,28031.369604000003,0.0097018050685,2671.667779,5.0911688245,0.0034512146212,950.39003946,1.8110770276,1.4361922094,0.021755786956,0.454228263314,0.7586687140900897,0.13704782065121315,0.021245189907400003,-0.0002079982000000036,0.7801875380240586,0.11954943773799695,0.035449137570000004,0.2760824466899999,0.8217847480748391,0.08785909593225869,2.0
267,0.18635763301,312.10256410000005,0.65446376092,0.54133829954,0.4360065564399999,0.45277421041,0.54848624776,0.5920814753,0.61156123675,0.58961623282,0.7028609660699999,0.56544457324,0.14888875474000002,0.20266370298,0.63010405494,0.26132771467,0.20304652882,0.25108437897,0.27415283896,79143.099128,0.017247653455,1660.7103522,5.351948864100001,0.0048208656972,464.1826548,1.495915184,1.5097569004,0.022592871594999987,0.551063716157,0.5429811817157786,0.34431422039610216,0.027549755860000004,0.14505077565199995,0.8440160697276999,0.0721974606260998,0.033675903381,0.45787617046499995,0.836973080615421,0.07705606704280106,2.0
831,0.45103281997,495.03099511,0.41860910168,0.4163068932,0.34042329606,0.37880684519,0.45119645465,0.49264112897,0.5281914825999999,0.51056329494,0.5584286628899999,0.5011666889899999,0.11768407354,0.072997349541,0.5295786035600001,0.26192950284,0.21382617398,0.25046576853,0.27481361401,688974.4328899999,0.14444909769,1749.2596618,15.895879333,0.051796971454999986,627.2545431,5.6999899705,4.4841447705,0.036636298193,0.374909095485,0.8947210330527116,0.04035211973611464,0.032655083001000014,0.12577857757699995,0.8131471063844671,0.09419338889299288,0.03405079274499998,0.370127463035,0.9039954174851048,0.03518979664139076,3.0
824,0.46959807579,471.67307692,0.58019826305,0.6002190629,0.33676289567,0.52684126183,0.5596154092,0.6218603993999999,0.57404854026,0.5577344974499999,0.5868094696899999,0.7031760278,0.21377683264000005,0.075515728642,0.6384606723899999,0.3296917072,0.26085532606999995,0.25563553377,0.30180942868,81758.224245,0.02317653433,2381.4617433000008,7.42926846,0.0084580093107,869.08703912,2.7112259715,2.0957579393,0.008309442561999971,0.59684437148,0.2586565013305533,0.6743783000113378,0.012467150486999996,0.23495231421100002,0.4408286584018299,0.4574690499446289,0.007621960229999981,0.5451541409380001,0.3476308940415525,0.5664664624749944,3.0
219,0.55138754403,273.57142857,0.46036123862,0.48731298579,0.33078558485,0.29467289941,0.29500095151,0.4100965129,0.44206618049,0.46668372956,0.5542257406100001,0.5398066139500001,0.0036942847891,0.032147085932,0.6028629423699999,0.11895557655,0.001819643815,0.13381286167,0.12808145867999998,45399.281996,0.01185776175,2015.6615617,4.8888888889,0.0035034296081,595.5363705,1.4444444444,1.3791300931,0.032496441515,0.431424579723,0.9133871429224962,0.030198344623299032,0.03864989686268,-0.03867692548722,0.8956259711943422,0.03983856272486524,0.049108688928,0.23437798798999995,0.949270587357218,0.013611030616351643,2.0
186,0.3930962345699999,321.84090909,0.48949591118,0.4030611315300001,0.31630282706,0.38135156828,0.35174905873,0.43133749131,0.3551315754,0.41000929982,0.49826296118,0.5004462644100001,0.054930321942,0.032361952148,0.56657960599,0.11079291425,0.017779821494,0.10485330196,0.021651496994,51993.009095,0.015630685944,2289.5498106,5.982243228300001,0.004353818268399999,637.73808954,1.666312019,1.6875596578,0.033580399891999985,0.3908279751820001,0.9109735227653084,0.03145766323322097,0.010371763553600005,0.03088628066719998,0.37017090761184657,0.5396804137396385,0.0060697979750000035,0.367706404783,0.2776408022279769,0.6510923652422806,1.0
